|OPEN|HIGH|LOW|CLOSE|VOLUME|CURRENCY|INDEX|symbol_x|period_x|cashAndCashEquivalents|shortTermInvestments|cashAndShortTermInvestments|netReceivables|inventory_x|otherCurrentAssets|totalCurrentAssets|propertyPlantEquipmentNet|goodwill|intangibleAssets|goodwillAndIntangibleAssets|longTermInvestments|taxAssets|otherNonCurrentAssets|totalNonCurrentAssets|otherAssets|totalAssets|accountPayables|shortTermDebt|taxPayables|deferredRevenue|otherCurrentLiabilities|totalCurrentLiabilities|longTermDebt|deferredRevenueNonCurrent|deferredTaxLiabilitiesNonCurrent|otherNonCurrentLiabilities|totalNonCurrentLiabilities|otherLiabilities|totalLiabilities|commonStock|retainedEarnings|accumulatedOtherComprehensiveIncomeLoss|othertotalStockholdersEquity|totalStockholdersEquity|totalLiabilitiesAndStockholdersEquity|totalInvestments|totalDebt|netDebt|Date_x|Start Date_x|End Date_x|symbol_y|period_y|netIncome_x|depreciationAndAmortization_x|deferredIncomeTax|stockBasedCompensation|changeInWorkingCapital|accountsReceivables|inventory_y|accountsPayables|otherWorkingCapital|otherNonCashItems|netCashProvidedByOperatingActivities|investmentsInPropertyPlantAndEquipment|acquisitionsNet|purchasesOfInvestments|salesMaturitiesOfInvestments|otherInvestingActivites|netCashUsedForInvestingActivites|debtRepayment|commonStockIssued|commonStockRepurchased|dividendsPaid|otherFinancingActivites|netCashUsedProvidedByFinancingActivities|effectOfForexChangesOnCash|netChangeInCash|cashAtEndOfPeriod|cashAtBeginningOfPeriod|operatingCashFlow|capitalExpenditure|freeCashFlow|Date_y|Start Date_y|End Date_y|symbol|period|revenue|costOfRevenue|grossProfit|grossProfitRatio|researchAndDevelopmentExpenses|generalAndAdministrativeExpenses|sellingAndMarketingExpenses|otherExpenses|operatingExpenses|costAndExpenses|interestExpense|depreciationAndAmortization_y|ebitda|ebitdaratio|operatingIncome|operatingIncomeRatio|totalOtherIncomeExpensesNet|incomeBeforeTax|incomeBeforeTaxRatio|incomeTaxExpense|netIncome_y|netIncomeRatio|eps|epsdiluted|weightedAverageShsOut|weightedAverageShsOutDil|Date|Start Date|End Date|prctChangeOPEN|TargetProbability
2013-06-17|35.8|36.24|35.6|35.78|6750824|USD|364|TXN|Q1|1393000000.0|2469000000.0|3862000000.0|1333000000.0|1700000000.0|1310000000.0|8205000000.0|3739000000.0|4362000000.0|2473000000.0|6835000000.0|204000000.0|264000000.0|454000000.0|11496000000.0|0.0|19701000000.0|440000000.0|1500000000.0|109000000.0|1051000000.0|1061000000.0|3110000000.0|4183000000.0|0.0|598000000.0|0.0|4781000000.0|858000000.0|8749000000.0|1741000000.0|27330000000.0|-650000000.0|0.0|10952000000.0|19701000000.0|2673000000.0|5683000000.0|4290000000.0|2013-03-31|2013-03-31|2013-06-30|TXN|Q1|362000000.0|313000000.0|-15000000.0|75000000.0|295000000.0|-112000000.0|57000000.0|-244000000.0|5095000000.0|0.0|360000000.0|-84000000.0|0.0|-679000000.0|0.0|785000000.0|22000000.0|0.0|454000000.0|-679000000.0|-232000000.0|506000000.0|-405000000.0|0.0|-23000000.0|1393000000.0|1416000000.0|360000000.0|84000000.0|276000000.0|2013-03-31|2013-03-31|2013-06-30|TXN|Q1|2885000000.0|1511000000.0|1374000000.0|0.4762564991334489|419000000.0|459000000.0|0.0|2000000.0|878000000.0|2389000000.0|23000000.0|313000000.0|708000000.0|0.245407279029|395000000.0|0.13691507799|2000000.0|374000000.0|0.129636048527|12000000.0|362000000.0|0.12547660312|0.32|0.32|1107000000.0|1123000000.0|2013-03-31|2013-03-31|2013-06-30|1.003|0.5841582901126551
2013-06-18|35.89|36.34|35.68|36.12|5691563|USD|365|TXN|Q1|1393000000.0|2469000000.0|3862000000.0|1333000000.0|1700000000.0|1310000000.0|8205000000.0|3739000000.0|4362000000.0|2473000000.0|6835000000.0|204000000.0|264000000.0|454000000.0|11496000000.0|0.0|19701000000.0|440000000.0|1500000000.0|109000000.0|1051000000.0|1061000000.0|3110000000.0|4183000000.0|0.0|598000000.0|0.0|4781000000.0|858000000.0|8749000000.0|1741000000.0|27330000000.0|-650000000.0|0.0|10952000000.0|19701000000.0|2673000000.0|5683000000.0|4290000000.0|2013-03-31|2013-03-31|2013-06-30|TXN|Q1|362000000.0|313000000.0|-15000000.0|75000000.0|295000000.0|-112000000.0|57000000.0|-244000000.0|5095000000.0|0.0|360000000.0|-84000000.0|0.0|-679000000.0|0.0|785000000.0|22000000.0|0.0|454000000.0|-679000000.0|-232000000.0|506000000.0|-405000000.0|0.0|-23000000.0|1393000000.0|1416000000.0|360000000.0|84000000.0|276000000.0|2013-03-31|2013-03-31|2013-06-30|TXN|Q1|2885000000.0|1511000000.0|1374000000.0|0.4762564991334489|419000000.0|459000000.0|0.0|2000000.0|878000000.0|2389000000.0|23000000.0|313000000.0|708000000.0|0.245407279029|395000000.0|0.13691507799|2000000.0|374000000.0|0.129636048527|12000000.0|362000000.0|0.12547660312|0.32|0.32|1107000000.0|1123000000.0|2013-03-31|2013-03-31|2013-06-30|1.009|0.5872053219656657
2013-06-19|36.23|36.29|35.61|35.71|5850248|USD|366|TXN|Q1|1393000000.0|2469000000.0|3862000000.0|1333000000.0|1700000000.0|1310000000.0|8205000000.0|3739000000.0|4362000000.0|2473000000.0|6835000000.0|204000000.0|264000000.0|454000000.0|11496000000.0|0.0|19701000000.0|440000000.0|1500000000.0|109000000.0|1051000000.0|1061000000.0|3110000000.0|4183000000.0|0.0|598000000.0|0.0|4781000000.0|858000000.0|8749000000.0|1741000000.0|27330000000.0|-650000000.0|0.0|10952000000.0|19701000000.0|2673000000.0|5683000000.0|4290000000.0|2013-03-31|2013-03-31|2013-06-30|TXN|Q1|362000000.0|313000000.0|-15000000.0|75000000.0|295000000.0|-112000000.0|57000000.0|-244000000.0|5095000000.0|0.0|360000000.0|-84000000.0|0.0|-679000000.0|0.0|785000000.0|22000000.0|0.0|454000000.0|-679000000.0|-232000000.0|506000000.0|-405000000.0|0.0|-23000000.0|1393000000.0|1416000000.0|360000000.0|84000000.0|276000000.0|2013-03-31|2013-03-31|2013-06-30|TXN|Q1|2885000000.0|1511000000.0|1374000000.0|0.4762564991334489|419000000.0|459000000.0|0.0|2000000.0|878000000.0|2389000000.0|23000000.0|313000000.0|708000000.0|0.245407279029|395000000.0|0.13691507799|2000000.0|374000000.0|0.129636048527|12000000.0|362000000.0|0.12547660312|0.32|0.32|1107000000.0|1123000000.0|2013-03-31|2013-03-31|2013-06-30|0.977|0.5881277103027492
2013-06-20|35.41|35.5|34.52|34.62|8734833|USD|367|TXN|Q1|1393000000.0|2469000000.0|3862000000.0|1333000000.0|1700000000.0|1310000000.0|8205000000.0|3739000000.0|4362000000.0|2473000000.0|6835000000.0|204000000.0|264000000.0|454000000.0|11496000000.0|0.0|19701000000.0|440000000.0|1500000000.0|109000000.0|1051000000.0|1061000000.0|3110000000.0|4183000000.0|0.0|598000000.0|0.0|4781000000.0|858000000.0|8749000000.0|1741000000.0|27330000000.0|-650000000.0|0.0|10952000000.0|19701000000.0|2673000000.0|5683000000.0|4290000000.0|2013-03-31|2013-03-31|2013-06-30|TXN|Q1|362000000.0|313000000.0|-15000000.0|75000000.0|295000000.0|-112000000.0|57000000.0|-244000000.0|5095000000.0|0.0|360000000.0|-84000000.0|0.0|-679000000.0|0.0|785000000.0|22000000.0|0.0|454000000.0|-679000000.0|-232000000.0|506000000.0|-405000000.0|0.0|-23000000.0|1393000000.0|1416000000.0|360000000.0|84000000.0|276000000.0|2013-03-31|2013-03-31|2013-06-30|TXN|Q1|2885000000.0|1511000000.0|1374000000.0|0.4762564991334489|419000000.0|459000000.0|0.0|2000000.0|878000000.0|2389000000.0|23000000.0|313000000.0|708000000.0|0.245407279029|395000000.0|0.13691507799|2000000.0|374000000.0|0.129636048527|12000000.0|362000000.0|0.12547660312|0.32|0.32|1107000000.0|1123000000.0|2013-03-31|2013-03-31|2013-06-30|0.982|0.6283627405419768
2013-06-21|34.79|35.06|34.4|34.95|14860265|USD|368|TXN|Q1|1393000000.0|2469000000.0|3862000000.0|1333000000.0|1700000000.0|1310000000.0|8205000000.0|3739000000.0|4362000000.0|2473000000.0|6835000000.0|204000000.0|264000000.0|454000000.0|11496000000.0|0.0|19701000000.0|440000000.0|1500000000.0|109000000.0|1051000000.0|1061000000.0|3110000000.0|4183000000.0|0.0|598000000.0|0.0|4781000000.0|858000000.0|8749000000.0|1741000000.0|27330000000.0|-650000000.0|0.0|10952000000.0|19701000000.0|2673000000.0|5683000000.0|4290000000.0|2013-03-31|2013-03-31|2013-06-30|TXN|Q1|362000000.0|313000000.0|-15000000.0|75000000.0|295000000.0|-112000000.0|57000000.0|-244000000.0|5095000000.0|0.0|360000000.0|-84000000.0|0.0|-679000000.0|0.0|785000000.0|22000000.0|0.0|454000000.0|-679000000.0|-232000000.0|506000000.0|-405000000.0|0.0|-23000000.0|1393000000.0|1416000000.0|360000000.0|84000000.0|276000000.0|2013-03-31|2013-03-31|2013-06-30|TXN|Q1|2885000000.0|1511000000.0|1374000000.0|0.4762564991334489|419000000.0|459000000.0|0.0|2000000.0|878000000.0|2389000000.0|23000000.0|313000000.0|708000000.0|0.245407279029|395000000.0|0.13691507799|2000000.0|374000000.0|0.129636048527|12000000.0|362000000.0|0.12547660312|0.32|0.32|1107000000.0|1123000000.0|2013-03-31|2013-03-31|2013-06-30|1.001|0.6592907643801195
2013-06-24|34.82|34.96|34.09|34.19|9087373|USD|369|TXN|Q1|1393000000.0|2469000000.0|3862000000.0|1333000000.0|1700000000.0|1310000000.0|8205000000.0|3739000000.0|4362000000.0|2473000000.0|6835000000.0|204000000.0|264000000.0|454000000.0|11496000000.0|0.0|19701000000.0|440000000.0|1500000000.0|109000000.0|1051000000.0|1061000000.0|3110000000.0|4183000000.0|0.0|598000000.0|0.0|4781000000.0|858000000.0|8749000000.0|1741000000.0|27330000000.0|-650000000.0|0.0|10952000000.0|19701000000.0|2673000000.0|5683000000.0|4290000000.0|2013-03-31|2013-03-31|2013-06-30|TXN|Q1|362000000.0|313000000.0|-15000000.0|75000000.0|295000000.0|-112000000.0|57000000.0|-244000000.0|5095000000.0|0.0|360000000.0|-84000000.0|0.0|-679000000.0|0.0|785000000.0|22000000.0|0.0|454000000.0|-679000000.0|-232000000.0|506000000.0|-405000000.0|0.0|-23000000.0|1393000000.0|1416000000.0|360000000.0|84000000.0|276000000.0|2013-03-31|2013-03-31|2013-06-30|TXN|Q1|2885000000.0|1511000000.0|1374000000.0|0.4762564991334489|419000000.0|459000000.0|0.0|2000000.0|878000000.0|2389000000.0|23000000.0|313000000.0|708000000.0|0.245407279029|395000000.0|0.13691507799|2000000.0|374000000.0|0.129636048527|12000000.0|362000000.0|0.12547660312|0.32|0.32|1107000000.0|1123000000.0|2013-03-31|2013-03-31|2013-06-30|0.995|0.6605476406885975
2013-06-25|34.63|35.16|34.47|35.02|7825764|USD|370|TXN|Q1|1393000000.0|2469000000.0|3862000000.0|1333000000.0|1700000000.0|1310000000.0|8205000000.0|3739000000.0|4362000000.0|2473000000.0|6835000000.0|204000000.0|264000000.0|454000000.0|11496000000.0|0.0|19701000000.0|440000000.0|1500000000.0|109000000.0|1051000000.0|1061000000.0|3110000000.0|4183000000.0|0.0|598000000.0|0.0|4781000000.0|858000000.0|8749000000.0|1741000000.0|27330000000.0|-650000000.0|0.0|10952000000.0|19701000000.0|2673000000.0|5683000000.0|4290000000.0|2013-03-31|2013-03-31|2013-06-30|TXN|Q1|362000000.0|313000000.0|-15000000.0|75000000.0|295000000.0|-112000000.0|57000000.0|-244000000.0|5095000000.0|0.0|360000000.0|-84000000.0|0.0|-679000000.0|0.0|785000000.0|22000000.0|0.0|454000000.0|-679000000.0|-232000000.0|506000000.0|-405000000.0|0.0|-23000000.0|1393000000.0|1416000000.0|360000000.0|84000000.0|276000000.0|2013-03-31|2013-03-31|2013-06-30|TXN|Q1|2885000000.0|1511000000.0|1374000000.0|0.4762564991334489|419000000.0|459000000.0|0.0|2000000.0|878000000.0|2389000000.0|23000000.0|313000000.0|708000000.0|0.245407279029|395000000.0|0.13691507799|2000000.0|374000000.0|0.129636048527|12000000.0|362000000.0|0.12547660312|0.32|0.32|1107000000.0|1123000000.0|2013-03-31|2013-03-31|2013-06-30|1.019|0.6574249603338254
2013-06-26|35.28|35.41|34.91|34.96|6596944|USD|371|TXN|Q1|1393000000.0|2469000000.0|3862000000.0|1333000000.0|1700000000.0|1310000000.0|8205000000.0|3739000000.0|4362000000.0|2473000000.0|6835000000.0|204000000.0|264000000.0|454000000.0|11496000000.0|0.0|19701000000.0|440000000.0|1500000000.0|109000000.0|1051000000.0|1061000000.0|3110000000.0|4183000000.0|0.0|598000000.0|0.0|4781000000.0|858000000.0|8749000000.0|1741000000.0|27330000000.0|-650000000.0|0.0|10952000000.0|19701000000.0|2673000000.0|5683000000.0|4290000000.0|2013-03-31|2013-03-31|2013-06-30|TXN|Q1|362000000.0|313000000.0|-15000000.0|75000000.0|295000000.0|-112000000.0|57000000.0|-244000000.0|5095000000.0|0.0|360000000.0|-84000000.0|0.0|-679000000.0|0.0|785000000.0|22000000.0|0.0|454000000.0|-679000000.0|-232000000.0|506000000.0|-405000000.0|0.0|-23000000.0|1393000000.0|1416000000.0|360000000.0|84000000.0|276000000.0|2013-03-31|2013-03-31|2013-06-30|TXN|Q1|2885000000.0|1511000000.0|1374000000.0|0.4762564991334489|419000000.0|459000000.0|0.0|2000000.0|878000000.0|2389000000.0|23000000.0|313000000.0|708000000.0|0.245407279029|395000000.0|0.13691507799|2000000.0|374000000.0|0.129636048527|12000000.0|362000000.0|0.12547660312|0.32|0.32|1107000000.0|1123000000.0|2013-03-31|2013-03-31|2013-06-30|0.994|0.6488766697822057
2013-06-27|35.06|35.19|34.85|34.85|6720202|USD|372|TXN|Q1|1393000000.0|2469000000.0|3862000000.0|1333000000.0|1700000000.0|1310000000.0|8205000000.0|3739000000.0|4362000000.0|2473000000.0|6835000000.0|204000000.0|264000000.0|454000000.0|11496000000.0|0.0|19701000000.0|440000000.0|1500000000.0|109000000.0|1051000000.0|1061000000.0|3110000000.0|4183000000.0|0.0|598000000.0|0.0|4781000000.0|858000000.0|8749000000.0|1741000000.0|27330000000.0|-650000000.0|0.0|10952000000.0|19701000000.0|2673000000.0|5683000000.0|4290000000.0|2013-03-31|2013-03-31|2013-06-30|TXN|Q1|362000000.0|313000000.0|-15000000.0|75000000.0|295000000.0|-112000000.0|57000000.0|-244000000.0|5095000000.0|0.0|360000000.0|-84000000.0|0.0|-679000000.0|0.0|785000000.0|22000000.0|0.0|454000000.0|-679000000.0|-232000000.0|506000000.0|-405000000.0|0.0|-23000000.0|1393000000.0|1416000000.0|360000000.0|84000000.0|276000000.0|2013-03-31|2013-03-31|2013-06-30|TXN|Q1|2885000000.0|1511000000.0|1374000000.0|0.4762564991334489|419000000.0|459000000.0|0.0|2000000.0|878000000.0|2389000000.0|23000000.0|313000000.0|708000000.0|0.245407279029|395000000.0|0.13691507799|2000000.0|374000000.0|0.129636048527|12000000.0|362000000.0|0.12547660312|0.32|0.32|1107000000.0|1123000000.0|2013-03-31|2013-03-31|2013-06-30|0.987|0.6456555023076788
2013-06-28|34.59|35.08|34.51|34.85|11343216|USD|373|TXN|Q1|1393000000.0|2469000000.0|3862000000.0|1333000000.0|1700000000.0|1310000000.0|8205000000.0|3739000000.0|4362000000.0|2473000000.0|6835000000.0|204000000.0|264000000.0|454000000.0|11496000000.0|0.0|19701000000.0|440000000.0|1500000000.0|109000000.0|1051000000.0|1061000000.0|3110000000.0|4183000000.0|0.0|598000000.0|0.0|4781000000.0|858000000.0|8749000000.0|1741000000.0|27330000000.0|-650000000.0|0.0|10952000000.0|19701000000.0|2673000000.0|5683000000.0|4290000000.0|2013-03-31|2013-03-31|2013-06-30|TXN|Q1|362000000.0|313000000.0|-15000000.0|75000000.0|295000000.0|-112000000.0|57000000.0|-244000000.0|5095000000.0|0.0|360000000.0|-84000000.0|0.0|-679000000.0|0.0|785000000.0|22000000.0|0.0|454000000.0|-679000000.0|-232000000.0|506000000.0|-405000000.0|0.0|-23000000.0|1393000000.0|1416000000.0|360000000.0|84000000.0|276000000.0|2013-03-31|2013-03-31|2013-06-30|TXN|Q1|2885000000.0|1511000000.0|1374000000.0|0.4762564991334489|419000000.0|459000000.0|0.0|2000000.0|878000000.0|2389000000.0|23000000.0|313000000.0|708000000.0|0.245407279029|395000000.0|0.13691507799|2000000.0|374000000.0|0.129636048527|12000000.0|362000000.0|0.12547660312|0.32|0.32|1107000000.0|1123000000.0|2013-03-31|2013-03-31|2013-06-30|1.01|0.6641399519873238
2013-07-01|34.95|35.38|34.94|35.05|5246745|USD|374|TXN|Q2|1180000000.0|2064000000.0|3244000000.0|1491000000.0|1720000000.0|1583000000.0|8038000000.0|3611000000.0|4362000000.0|2388000000.0|6750000000.0|203000000.0|253000000.0|543000000.0|11360000000.0|0.0|19398000000.0|437000000.0|1000000000.0|218000000.0|1070000000.0|1147000000.0|2802000000.0|4165000000.0|0.0|584000000.0|0.0|4749000000.0|779000000.0|8330000000.0|1741000000.0|27677000000.0|-590000000.0|0.0|11068000000.0|19398000000.0|2267000000.0|5165000000.0|3985000000.0|2013-06-30|2013-06-30|2013-09-30|TXN|Q2|660000000.0|306000000.0|54000000.0|75000000.0|141000000.0|-160000000.0|-20000000.0|-36000000.0|5236000000.0|0.0|675000000.0|-98000000.0|0.0|-721000000.0|0.0|1128000000.0|309000000.0|-1500000000.0|343000000.0|-721000000.0|-309000000.0|-167000000.0|-1197000000.0|0.0|-213000000.0|1180000000.0|1393000000.0|675000000.0|98000000.0|577000000.0|2013-06-30|2013-06-30|2013-09-30|TXN|Q2|3047000000.0|1477000000.0|1570000000.0|0.5152609123728258|389000000.0|472000000.0|0.0|0.0|861000000.0|2338000000.0|24000000.0|306000000.0|1212000000.0|0.39776829668499997|906000000.0|0.297341647522|0.0|882000000.0|0.289465047588|222000000.0|660000000.0|0.216606498195|0.59|0.58|1105000000.0|1120000000.0|2013-06-30|2013-06-30|2013-09-30|0.998|0.6600327777582197
2013-07-02|34.89|35.66|34.83|35.13|7795584|USD|375|TXN|Q2|1180000000.0|2064000000.0|3244000000.0|1491000000.0|1720000000.0|1583000000.0|8038000000.0|3611000000.0|4362000000.0|2388000000.0|6750000000.0|203000000.0|253000000.0|543000000.0|11360000000.0|0.0|19398000000.0|437000000.0|1000000000.0|218000000.0|1070000000.0|1147000000.0|2802000000.0|4165000000.0|0.0|584000000.0|0.0|4749000000.0|779000000.0|8330000000.0|1741000000.0|27677000000.0|-590000000.0|0.0|11068000000.0|19398000000.0|2267000000.0|5165000000.0|3985000000.0|2013-06-30|2013-06-30|2013-09-30|TXN|Q2|660000000.0|306000000.0|54000000.0|75000000.0|141000000.0|-160000000.0|-20000000.0|-36000000.0|5236000000.0|0.0|675000000.0|-98000000.0|0.0|-721000000.0|0.0|1128000000.0|309000000.0|-1500000000.0|343000000.0|-721000000.0|-309000000.0|-167000000.0|-1197000000.0|0.0|-213000000.0|1180000000.0|1393000000.0|675000000.0|98000000.0|577000000.0|2013-06-30|2013-06-30|2013-09-30|TXN|Q2|3047000000.0|1477000000.0|1570000000.0|0.5152609123728258|389000000.0|472000000.0|0.0|0.0|861000000.0|2338000000.0|24000000.0|306000000.0|1212000000.0|0.39776829668499997|906000000.0|0.297341647522|0.0|882000000.0|0.289465047588|222000000.0|660000000.0|0.216606498195|0.59|0.58|1105000000.0|1120000000.0|2013-06-30|2013-06-30|2013-09-30|0.999|0.6656449019575982
2013-07-03|34.85|35.77|34.81|35.47|4081279|USD|376|TXN|Q2|1180000000.0|2064000000.0|3244000000.0|1491000000.0|1720000000.0|1583000000.0|8038000000.0|3611000000.0|4362000000.0|2388000000.0|6750000000.0|203000000.0|253000000.0|543000000.0|11360000000.0|0.0|19398000000.0|437000000.0|1000000000.0|218000000.0|1070000000.0|1147000000.0|2802000000.0|4165000000.0|0.0|584000000.0|0.0|4749000000.0|779000000.0|8330000000.0|1741000000.0|27677000000.0|-590000000.0|0.0|11068000000.0|19398000000.0|2267000000.0|5165000000.0|3985000000.0|2013-06-30|2013-06-30|2013-09-30|TXN|Q2|660000000.0|306000000.0|54000000.0|75000000.0|141000000.0|-160000000.0|-20000000.0|-36000000.0|5236000000.0|0.0|675000000.0|-98000000.0|0.0|-721000000.0|0.0|1128000000.0|309000000.0|-1500000000.0|343000000.0|-721000000.0|-309000000.0|-167000000.0|-1197000000.0|0.0|-213000000.0|1180000000.0|1393000000.0|675000000.0|98000000.0|577000000.0|2013-06-30|2013-06-30|2013-09-30|TXN|Q2|3047000000.0|1477000000.0|1570000000.0|0.5152609123728258|389000000.0|472000000.0|0.0|0.0|861000000.0|2338000000.0|24000000.0|306000000.0|1212000000.0|0.39776829668499997|906000000.0|0.297341647522|0.0|882000000.0|0.289465047588|222000000.0|660000000.0|0.216606498195|0.59|0.58|1105000000.0|1120000000.0|2013-06-30|2013-06-30|2013-09-30|1.026|0.6164607252589543
2013-07-05|35.76|36.02|35.52|36.0|5764584|USD|377|TXN|Q2|1180000000.0|2064000000.0|3244000000.0|1491000000.0|1720000000.0|1583000000.0|8038000000.0|3611000000.0|4362000000.0|2388000000.0|6750000000.0|203000000.0|253000000.0|543000000.0|11360000000.0|0.0|19398000000.0|437000000.0|1000000000.0|218000000.0|1070000000.0|1147000000.0|2802000000.0|4165000000.0|0.0|584000000.0|0.0|4749000000.0|779000000.0|8330000000.0|1741000000.0|27677000000.0|-590000000.0|0.0|11068000000.0|19398000000.0|2267000000.0|5165000000.0|3985000000.0|2013-06-30|2013-06-30|2013-09-30|TXN|Q2|660000000.0|306000000.0|54000000.0|75000000.0|141000000.0|-160000000.0|-20000000.0|-36000000.0|5236000000.0|0.0|675000000.0|-98000000.0|0.0|-721000000.0|0.0|1128000000.0|309000000.0|-1500000000.0|343000000.0|-721000000.0|-309000000.0|-167000000.0|-1197000000.0|0.0|-213000000.0|1180000000.0|1393000000.0|675000000.0|98000000.0|577000000.0|2013-06-30|2013-06-30|2013-09-30|TXN|Q2|3047000000.0|1477000000.0|1570000000.0|0.5152609123728258|389000000.0|472000000.0|0.0|0.0|861000000.0|2338000000.0|24000000.0|306000000.0|1212000000.0|0.39776829668499997|906000000.0|0.297341647522|0.0|882000000.0|0.289465047588|222000000.0|660000000.0|0.216606498195|0.59|0.58|1105000000.0|1120000000.0|2013-06-30|2013-06-30|2013-09-30|1.01|0.5922343835111088
2013-07-08|36.13|36.16|35.41|35.69|8024115|USD|378|TXN|Q2|1180000000.0|2064000000.0|3244000000.0|1491000000.0|1720000000.0|1583000000.0|8038000000.0|3611000000.0|4362000000.0|2388000000.0|6750000000.0|203000000.0|253000000.0|543000000.0|11360000000.0|0.0|19398000000.0|437000000.0|1000000000.0|218000000.0|1070000000.0|1147000000.0|2802000000.0|4165000000.0|0.0|584000000.0|0.0|4749000000.0|779000000.0|8330000000.0|1741000000.0|27677000000.0|-590000000.0|0.0|11068000000.0|19398000000.0|2267000000.0|5165000000.0|3985000000.0|2013-06-30|2013-06-30|2013-09-30|TXN|Q2|660000000.0|306000000.0|54000000.0|75000000.0|141000000.0|-160000000.0|-20000000.0|-36000000.0|5236000000.0|0.0|675000000.0|-98000000.0|0.0|-721000000.0|0.0|1128000000.0|309000000.0|-1500000000.0|343000000.0|-721000000.0|-309000000.0|-167000000.0|-1197000000.0|0.0|-213000000.0|1180000000.0|1393000000.0|675000000.0|98000000.0|577000000.0|2013-06-30|2013-06-30|2013-09-30|TXN|Q2|3047000000.0|1477000000.0|1570000000.0|0.5152609123728258|389000000.0|472000000.0|0.0|0.0|861000000.0|2338000000.0|24000000.0|306000000.0|1212000000.0|0.39776829668499997|906000000.0|0.297341647522|0.0|882000000.0|0.289465047588|222000000.0|660000000.0|0.216606498195|0.59|0.58|1105000000.0|1120000000.0|2013-06-30|2013-06-30|2013-09-30|0.996|0.5901587130970769
2013-07-09|36.0|36.41|35.96|36.24|6284900|USD|379|TXN|Q2|1180000000.0|2064000000.0|3244000000.0|1491000000.0|1720000000.0|1583000000.0|8038000000.0|3611000000.0|4362000000.0|2388000000.0|6750000000.0|203000000.0|253000000.0|543000000.0|11360000000.0|0.0|19398000000.0|437000000.0|1000000000.0|218000000.0|1070000000.0|1147000000.0|2802000000.0|4165000000.0|0.0|584000000.0|0.0|4749000000.0|779000000.0|8330000000.0|1741000000.0|27677000000.0|-590000000.0|0.0|11068000000.0|19398000000.0|2267000000.0|5165000000.0|3985000000.0|2013-06-30|2013-06-30|2013-09-30|TXN|Q2|660000000.0|306000000.0|54000000.0|75000000.0|141000000.0|-160000000.0|-20000000.0|-36000000.0|5236000000.0|0.0|675000000.0|-98000000.0|0.0|-721000000.0|0.0|1128000000.0|309000000.0|-1500000000.0|343000000.0|-721000000.0|-309000000.0|-167000000.0|-1197000000.0|0.0|-213000000.0|1180000000.0|1393000000.0|675000000.0|98000000.0|577000000.0|2013-06-30|2013-06-30|2013-09-30|TXN|Q2|3047000000.0|1477000000.0|1570000000.0|0.5152609123728258|389000000.0|472000000.0|0.0|0.0|861000000.0|2338000000.0|24000000.0|306000000.0|1212000000.0|0.39776829668499997|906000000.0|0.297341647522|0.0|882000000.0|0.289465047588|222000000.0|660000000.0|0.216606498195|0.59|0.58|1105000000.0|1120000000.0|2013-06-30|2013-06-30|2013-09-30|1.002|0.5831729133341352
2013-07-10|36.06|36.67|36.06|36.59|7016438|USD|380|TXN|Q2|1180000000.0|2064000000.0|3244000000.0|1491000000.0|1720000000.0|1583000000.0|8038000000.0|3611000000.0|4362000000.0|2388000000.0|6750000000.0|203000000.0|253000000.0|543000000.0|11360000000.0|0.0|19398000000.0|437000000.0|1000000000.0|218000000.0|1070000000.0|1147000000.0|2802000000.0|4165000000.0|0.0|584000000.0|0.0|4749000000.0|779000000.0|8330000000.0|1741000000.0|27677000000.0|-590000000.0|0.0|11068000000.0|19398000000.0|2267000000.0|5165000000.0|3985000000.0|2013-06-30|2013-06-30|2013-09-30|TXN|Q2|660000000.0|306000000.0|54000000.0|75000000.0|141000000.0|-160000000.0|-20000000.0|-36000000.0|5236000000.0|0.0|675000000.0|-98000000.0|0.0|-721000000.0|0.0|1128000000.0|309000000.0|-1500000000.0|343000000.0|-721000000.0|-309000000.0|-167000000.0|-1197000000.0|0.0|-213000000.0|1180000000.0|1393000000.0|675000000.0|98000000.0|577000000.0|2013-06-30|2013-06-30|2013-09-30|TXN|Q2|3047000000.0|1477000000.0|1570000000.0|0.5152609123728258|389000000.0|472000000.0|0.0|0.0|861000000.0|2338000000.0|24000000.0|306000000.0|1212000000.0|0.39776829668499997|906000000.0|0.297341647522|0.0|882000000.0|0.289465047588|222000000.0|660000000.0|0.216606498195|0.59|0.58|1105000000.0|1120000000.0|2013-06-30|2013-06-30|2013-09-30|1.022|0.5716622702684738
