Unnamed: 0|Unnamed: 0.1|Date_x|OPEN|HIGH|LOW|CLOSE|VOLUME|CURRENCY|INDEX|prctChangeOPEN|TargetProbability|Date_y|No Articles|Date_x|No_Articles_x|Date_y|No_Articles_y
207|207|2012-10-26|56.59|57.14|56.19|56.44|4113113|USD|207|1.022|0.5929215440072058|2014-12-22|1|2014-12-22|1|2014-12-22|1
208|208|2012-10-31|57.81|57.81|56.66|57.1|3339742|USD|208|0.996|0.5776638452991493|2014-12-26|1|2014-12-26|1|2014-12-26|1
209|209|2012-11-01|57.6|58.61|57.36|58.46|3074793|USD|209|1.03|0.5680416968169064|2015-01-06|1|2015-01-06|1|2015-01-06|1
210|210|2012-11-02|59.31|59.37|58.33|58.47|3710074|USD|210|0.976|0.5651177461016017|2015-01-20|1|2015-01-20|1|2015-01-20|1
211|211|2012-11-05|57.91|58.89|57.84|58.75|1177581|USD|211|1.018|0.5848589557925048|2015-01-21|1|2015-01-21|1|2015-01-21|1
212|212|2012-11-06|58.97|59.76|58.89|59.72|1232355|USD|212|0.982|0.5807385649594285|2015-01-22|1|2015-01-22|1|2015-01-22|1
213|213|2012-11-07|57.92|58.29|57.47|57.98|2290044|USD|213|1.002|0.5972692842180779|2015-02-24|1|2015-02-24|1|2015-02-24|1
214|214|2012-11-08|58.01|58.2|56.96|56.96|1744957|USD|214|0.98|0.5822736434602895|2015-02-27|1|2015-02-27|1|2015-02-27|1
215|215|2012-11-09|56.84|57.95|56.78|57.51|2095739|USD|215|1.014|0.6022299684972651|2015-03-02|1|2015-03-02|1|2015-03-02|1
216|216|2012-11-12|57.64|57.72|57.19|57.37|604441|USD|216|0.985|0.5944888216603669|2015-03-04|1|2015-03-04|1|2015-03-04|1
217|217|2012-11-13|56.75|57.61|56.62|56.91|1736421|USD|217|1.025|0.6098492216366195|2015-03-11|1|2015-03-11|1|2015-03-11|1
218|218|2012-11-14|58.17|58.24|57.1|57.25|3376482|USD|218|0.975|0.5841541547169016|2015-03-12|1|2015-03-12|1|2015-03-12|1
219|219|2012-11-15|56.73|56.93|55.41|55.6|2303823|USD|219|1.004|0.6106384697083139|2015-03-24|2|2015-03-24|2|2015-03-24|2
220|220|2012-11-16|56.93|57.14|56.01|57.03|2164808|USD|220|1.0070000000000001|0.6312811206055976|2015-03-26|1|2015-03-26|1|2015-03-26|1
221|221|2012-11-19|57.33|57.84|57.12|57.53|913465|USD|221|1.012|0.6253366216934529|2015-04-01|1|2015-04-01|1|2015-04-01|1
222|222|2012-11-20|58.04|58.19|57.33|57.75|1719594|USD|222|0.992|0.5952364640369818|2015-04-14|1|2015-04-14|1|2015-04-14|1
223|223|2012-11-21|57.57|57.69|56.94|57.15|1287892|USD|223|1.025|0.5832183810813802|2015-04-15|1|2015-04-15|1|2015-04-15|1
224|224|2012-11-23|59.0|60.29|58.72|59.75|1444490|USD|224|1.026|0.5659915304044736|2015-04-16|1|2015-04-16|1|2015-04-16|1
225|225|2012-11-26|60.52|60.55|59.52|60.1|1537469|USD|225|1.004|0.5461165595258881|2015-04-20|1|2015-04-20|1|2015-04-20|1
226|226|2012-11-27|60.74|61.43|60.43|60.91|1878747|USD|226|0.996|0.5572113628007207|2015-04-22|2|2015-04-22|2|2015-04-22|2
227|227|2012-11-28|60.47|61.54|60.16|61.53|1248260|USD|227|1.036|0.5689869592223026|2015-04-27|2|2015-04-27|2|2015-04-27|2
228|228|2012-11-29|62.62|63.4|61.92|62.46|3158348|USD|228|1.002|0.5418687908215042|2015-04-30|1|2015-04-30|1|2015-04-30|1
229|229|2012-11-30|62.72|63.08|62.11|62.57|2942396|USD|229|1.005|0.50503752736905|2015-05-07|1|2015-05-07|1|2015-05-07|1
230|230|2012-12-03|63.02|63.21|62.41|62.51|3635238|USD|230|0.9790000000000001|0.5058729640329358|2015-05-20|1|2015-05-20|1|2015-05-20|1
231|231|2012-12-04|61.72|61.94|60.9|61.42|4463280|USD|231|0.995|0.5517571918267048|2015-05-27|1|2015-05-27|1|2015-05-27|1
232|232|2012-12-05|61.4|62.27|61.38|62.19|2159743|USD|232|1.015|0.5858093997606534|2015-06-10|1|2015-06-10|1|2015-06-10|1
233|233|2012-12-06|62.32|62.72|62.04|62.55|2015557|USD|233|1.005|0.5839660224437396|2015-06-19|1|2015-06-19|1|2015-06-19|1
234|234|2012-12-07|62.64|63.52|62.55|63.5|1720248|USD|234|1.008|0.5752771007012457|2015-06-23|1|2015-06-23|1|2015-06-23|1
235|235|2012-12-10|63.13|63.83|63.13|63.62|1577110|USD|235|1.016|0.5814697611034323|2015-07-01|1|2015-07-01|1|2015-07-01|1
236|236|2012-12-11|64.14|64.37|63.84|63.88|1059888|USD|236|0.9890000000000001|0.589369875354384|2015-07-14|1|2015-07-14|1|2015-07-14|1
237|237|2012-12-12|63.42|63.79|63.09|63.34|1953874|USD|237|1.0|0.6203348542028031|2015-07-15|3|2015-07-15|3|2015-07-15|3
238|238|2012-12-13|63.4|63.47|62.63|62.7|2274405|USD|238|0.985|0.605634535202848|2015-07-24|2|2015-07-24|2|2015-07-24|2
239|239|2012-12-14|62.42|63.79|62.42|63.64|3746874|USD|239|1.025|0.6235464110623354|2015-08-04|1|2015-08-04|1|2015-08-04|1
240|240|2012-12-17|64.0|64.0|63.33|63.6|2016538|USD|240|0.997|0.6110159600734195|2015-08-05|1|2015-08-05|1|2015-08-05|1
241|241|2012-12-18|63.8|64.09|63.68|64.03|2379973|USD|241|1.012|0.6273051720006406|2015-08-06|2|2015-08-06|2|2015-08-06|2
242|242|2012-12-19|64.59|64.72|63.75|64.15|2832861|USD|242|0.9990000000000001|0.6137830538925485|2015-08-07|1|2015-08-07|1|2015-08-07|1
243|243|2012-12-20|64.53|64.97|64.23|64.68|1146887|USD|243|0.986|0.6053730966089459|2015-08-11|4|2015-08-11|4|2015-08-11|4
244|244|2012-12-21|63.6|63.72|62.95|63.44|2110303|USD|244|1.0|0.6145462938564386|2015-08-12|3|2015-08-12|3|2015-08-12|3
245|245|2012-12-24|63.58|63.69|63.15|63.27|350417|USD|245|1.004|0.6090911354854781|2015-08-13|2|2015-08-13|2|2015-08-13|2
246|246|2012-12-26|63.81|63.86|62.6|63.03|841322|USD|246|1.0|0.602576860285094|2015-08-14|3|2015-08-14|3|2015-08-14|3
247|247|2012-12-27|63.81|63.87|62.56|63.57|1147410|USD|247|0.993|0.602576860285094|2015-08-18|3|2015-08-18|3|2015-08-18|3
248|248|2012-12-28|63.39|63.57|62.95|63.13|768904|USD|248|0.997|0.6072642837012707|2015-08-19|1|2015-08-19|1|2015-08-19|1
249|249|2012-12-31|63.17|64.52|63.09|64.39|1710504|USD|249|1.044|0.6031339739064664|2015-08-20|4|2015-08-20|4|2015-08-20|4
250|250|2013-01-02|65.98|66.78|65.78|66.78|1824002|USD|250|1.0|0.5754666562829006|2015-08-26|6|2015-08-26|6|2015-08-26|6
251|251|2013-01-03|65.99|66.29|65.06|65.38|1725350|USD|251|0.98|0.5774387546399796|2015-08-27|2|2015-08-27|2|2015-08-27|2
252|252|2013-01-04|64.64|65.05|64.35|64.71|3170732|USD|252|0.98|0.5923646288181622|2015-08-31|2|2015-08-31|2|2015-08-31|2
253|253|2013-01-07|63.35|63.87|63.09|63.66|2066066|USD|253|1.001|0.6094736223020053|2015-09-01|1|2015-09-01|1|2015-09-01|1
254|254|2013-01-08|63.4|63.57|62.8|63.14|1182312|USD|254|1.0|0.5739763266334185|2015-09-03|1|2015-09-03|1|2015-09-03|1
255|255|2013-01-09|63.42|63.8|63.29|63.5|879097|USD|255|1.018|0.5733325869170334|2015-09-10|2|2015-09-10|2|2015-09-10|2
256|256|2013-01-10|64.56|64.69|63.94|64.67|1648268|USD|256|1.01|0.5779528326068808|2015-09-25|1|2015-09-25|1|2015-09-25|1
257|257|2013-01-11|65.23|65.76|64.94|65.42|1517986|USD|257|1.0|0.5521160348449028|2015-09-29|1|2015-09-29|1|2015-09-29|1
258|258|2013-01-14|65.2|65.27|64.25|64.4|1476964|USD|258|0.963|0.5521160348449028|2015-10-13|1|2015-10-13|1|2015-10-13|1
259|259|2013-01-15|62.8|63.28|62.72|63.08|1561211|USD|259|1.006|0.5834832301762538|2015-10-15|1|2015-10-15|1|2015-10-15|1
260|260|2013-01-16|63.17|63.99|63.14|63.82|1615111|USD|260|1.037|0.5708402143766456|2015-10-19|1|2015-10-19|1|2015-10-19|1
261|261|2013-01-17|65.48|69.62|65.37|68.35|8010251|USD|261|1.053|0.5581945975749029|2015-10-29|1|2015-10-29|1|2015-10-29|1
262|262|2013-01-18|68.95|69.32|68.44|69.17|2758919|USD|262|1.012|0.5294865665751278|2015-11-02|1|2015-11-02|1|2015-11-02|1
263|263|2013-01-22|69.76|70.04|69.34|69.92|1369067|USD|263|0.993|0.5362705115916655|2015-11-04|1|2015-11-04|1|2015-11-04|1
264|264|2013-01-23|69.25|69.46|68.51|69.24|1824718|USD|264|1.018|0.5294161376808795|2015-11-13|1|2015-11-13|1|2015-11-13|1
265|265|2013-01-24|70.49|71.3|70.35|71.16|2386480|USD|265|1.031|0.4999999999999973|2015-11-18|1|2015-11-18|1|2015-11-18|1
266|266|2013-01-25|72.69|74.24|72.52|74.04|3442936|USD|266|1.048|0.4674859236375276|2015-11-19|1|2015-11-19|1|2015-11-19|1
267|267|2013-01-28|76.21|76.44|74.7|75.47|3454501|USD|267|0.98|0.4354887835857287|2015-11-23|1|2015-11-23|1|2015-11-23|1
268|268|2013-01-29|74.71|75.31|74.59|75.27|1665804|USD|268|1.012|0.4444427823579792|2015-12-01|1|2015-12-01|1|2015-12-01|1
269|269|2013-01-30|75.57|75.98|75.02|75.22|1658321|USD|269|1.002|0.4473281732702442|2015-12-10|1|2015-12-10|1|2015-12-10|1
270|270|2013-01-31|75.69|75.9|74.69|75.09|1844596|USD|270|1.026|0.4581455167370154|2015-12-16|1|2015-12-16|1|2015-12-16|1
271|271|2013-02-01|77.64|78.3|76.73|78.21|3894765|USD|271|0.991|0.4130540364793014|2015-12-31|1|2015-12-31|1|2015-12-31|1
272|272|2013-02-04|76.96|77.66|76.22|76.43|1302285|USD|272|0.987|0.4187121543056727|2016-01-15|1|2016-01-15|1|2016-01-15|1
273|273|2013-02-05|75.99|77.09|75.92|76.5|4528706|USD|273|0.9990000000000001|0.4300348222305828|2016-01-19|1|2016-01-19|1|2016-01-19|1
274|274|2013-02-06|75.88|76.6|75.36|75.99|1089721|USD|274|0.992|0.4258508809017386|2016-01-20|3|2016-01-20|3|2016-01-20|3
275|275|2013-02-07|75.31|75.39|74.44|75.29|1396339|USD|275|0.9940000000000001|0.4220397025848914|2016-01-21|1|2016-01-21|1|2016-01-21|1
276|276|2013-02-08|74.87|75.44|74.58|74.78|1612859|USD|276|1.0|0.4279348104420027|2016-01-22|1|2016-01-22|1|2016-01-22|1
277|277|2013-02-11|74.88|75.09|74.49|74.91|645548|USD|277|1.0|0.41683946052537457|2016-02-29|1|2016-02-29|1|2016-02-29|1
278|278|2013-02-12|74.86|75.45|74.69|74.96|771314|USD|278|0.991|0.3941059377513724|2016-03-03|1|2016-03-03|1|2016-03-03|1
279|279|2013-02-13|74.18|74.98|73.96|74.26|1644275|USD|279|0.992|0.4229085869014961|2016-03-10|1|2016-03-10|1|2016-03-10|1
280|280|2013-02-14|73.61|74.93|73.43|74.85|939556|USD|280|1.003|0.4436447219506173|2016-03-21|1|2016-03-21|1|2016-03-21|1
281|281|2013-02-15|73.86|73.9|72.51|72.64|1553928|USD|281|1.0|0.4271111066847576|2016-04-19|1|2016-04-19|1|2016-04-19|1
282|282|2013-02-19|73.83|74.05|73.3|73.96|1050868|USD|282|1.002|0.4364698866503301|2016-04-20|2|2016-04-20|2|2016-04-20|2
283|283|2013-02-20|74.01|74.37|72.14|72.15|1005880|USD|283|0.958|0.4173745789698927|2016-04-21|2|2016-04-21|2|2016-04-21|2
284|284|2013-02-21|70.92|70.97|70.36|70.62|1237654|USD|284|0.9990000000000001|0.4439662631301151|2016-04-22|1|2016-04-22|1|2016-04-22|1
285|285|2013-02-22|70.84|71.83|70.5|71.65|1217701|USD|285|1.0270000000000001|0.4575292568542421|2016-05-02|1|2016-05-02|1|2016-05-02|1
286|286|2013-02-25|72.75|72.96|69.67|69.73|1522292|USD|286|0.971|0.4378002790989749|2016-05-06|1|2016-05-06|1|2016-05-06|1
287|287|2013-02-26|70.64|71.94|70.43|71.55|1599814|USD|287|1.0|0.465207570131898|2016-05-24|1|2016-05-24|1|2016-05-24|1
288|288|2013-02-27|70.67|71.83|70.65|71.79|1356522|USD|288|1.008|0.4868084438483338|2016-05-26|1|2016-05-26|1|2016-05-26|1
289|289|2013-02-28|71.26|71.83|70.97|70.98|1357819|USD|289|0.987|0.4797425684150468|2016-05-27|1|2016-05-27|1|2016-05-27|1
290|290|2013-03-01|70.32|71.88|69.9|71.63|2732098|USD|290|1.013|0.4797425684150441|2016-06-27|1|2016-06-27|1|2016-06-27|1
291|291|2013-03-04|71.26|71.29|70.16|71.0|1286456|USD|291|1.004|0.4638456273634972|2016-07-14|1|2016-07-14|1|2016-07-14|1
292|292|2013-03-05|71.58|72.82|71.46|72.28|1644266|USD|292|1.022|0.509049108106508|2016-07-19|1|2016-07-19|1|2016-07-19|1
293|293|2013-03-06|73.15|73.24|71.94|72.04|1581986|USD|293|0.9840000000000001|0.4940696780289499|2016-07-20|1|2016-07-20|1|2016-07-20|1
294|294|2013-03-07|71.97|72.05|70.75|70.84|1399863|USD|294|0.977|0.5073205338058452|2016-07-21|2|2016-07-21|2|2016-07-21|2
295|295|2013-03-08|70.28|70.37|69.42|69.73|2321966|USD|295|0.987|0.515579564934596|2016-07-26|1|2016-07-26|1|2016-07-26|1
296|296|2013-03-11|69.36|70.54|69.26|69.98|1121494|USD|296|1.015|0.5319543314519861|2016-08-05|1|2016-08-05|1|2016-08-05|1
297|297|2013-03-12|70.4|70.41|69.23|69.46|1690665|USD|297|0.992|0.5306638308492699|2016-08-17|2|2016-08-17|2|2016-08-17|2
298|298|2013-03-13|69.82|70.41|69.31|69.69|1676663|USD|298|1.015|0.5526534840370286|2016-08-24|1|2016-08-24|1|2016-08-24|1
299|299|2013-03-14|70.88|71.86|70.88|71.8|1576151|USD|299|1.014|0.5304178001143905|2016-09-08|1|2016-09-08|1|2016-09-08|1
300|300|2013-03-15|71.88|71.9|69.92|70.83|3374447|USD|300|0.973|0.5259320607259337|2016-09-12|1|2016-09-12|1|2016-09-12|1
301|301|2013-03-18|69.94|70.6|69.44|69.77|960819|USD|301|0.998|0.5460972436621988|2016-10-07|1|2016-10-07|1|2016-10-07|1
302|302|2013-03-19|69.77|70.24|68.72|69.62|1220409|USD|302|1.001|0.5439750634844068|2016-10-10|1|2016-10-10|1|2016-10-10|1
303|303|2013-03-20|69.84|70.18|69.69|69.97|1173555|USD|303|0.9940000000000001|0.5512856020248577|2016-10-11|1|2016-10-11|1|2016-10-11|1
304|304|2013-03-21|69.44|70.03|69.16|69.22|1206013|USD|304|0.987|0.5726151622255206|2016-10-18|1|2016-10-18|1|2016-10-18|1
305|305|2013-03-22|68.52|68.73|67.92|68.32|2700171|USD|305|1.001|0.5799827602144993|2016-10-19|1|2016-10-19|1|2016-10-19|1
306|306|2013-03-25|68.56|69.37|68.16|68.68|1240065|USD|306|0.986|0.5826621996231076|2016-10-25|1|2016-10-25|1|2016-10-25|1
307|307|2013-03-26|67.59|67.82|66.2|66.96|2013848|USD|307|0.9640000000000001|0.5931712790972912|2016-10-31|1|2016-10-31|1|2016-10-31|1
308|308|2013-03-27|65.13|66.32|64.93|66.26|3850318|USD|308|1.024|0.6223943043764972|2016-11-11|1|2016-11-11|1|2016-11-11|1
309|309|2013-03-28|66.69|68.18|66.64|67.99|2376382|USD|309|1.018|0.6136919843159171|2016-11-21|1|2016-11-21|1|2016-11-21|1
310|310|2013-04-01|67.89|68.45|66.89|67.08|1395794|USD|310|0.9790000000000001|0.6044753973255148|2016-11-29|1|2016-11-29|1|2016-11-29|1
311|311|2013-04-02|66.48|67.55|66.47|66.84|1308034|USD|311|1.012|0.620730766941884|2016-12-05|1|2016-12-05|1|2016-12-05|1
312|312|2013-04-03|67.28|67.47|65.94|66.24|2014349|USD|312|0.972|0.6126621440345343|2016-12-08|1|2016-12-08|1|2016-12-08|1
313|313|2013-04-04|65.42|66.11|65.06|66.08|2196194|USD|313|1.002|0.6519598562586046|2016-12-21|1|2016-12-21|1|2016-12-21|1
314|314|2013-04-05|65.57|66.79|65.12|66.71|1459665|USD|314|1.016|0.6435176431058925|2016-12-23|1|2016-12-23|1|2016-12-23|1
315|315|2013-04-08|66.64|67.06|65.81|67.05|2124621|USD|315|1.004|0.6462716081856109|2016-12-27|1|2016-12-27|1|2016-12-27|1
316|316|2013-04-09|66.9|67.51|66.62|67.09|1688935|USD|316|1.008|0.6527995877174811|2017-01-13|1|2017-01-13|1|2017-01-13|1
317|317|2013-04-10|67.46|69.24|67.39|68.66|1842802|USD|317|1.026|0.6436586097416497|2017-01-17|2|2017-01-17|2|2017-01-17|2
318|318|2013-04-11|69.21|70.19|68.96|69.32|1677603|USD|318|0.9990000000000001|0.6190604187547232|2017-01-18|2|2017-01-18|2|2017-01-18|2
319|319|2013-04-12|69.14|69.35|68.18|69.11|1383422|USD|319|0.987|0.623302050042285|2017-01-19|1|2017-01-19|1|2017-01-19|1
320|320|2013-04-15|68.23|68.46|66.4|66.47|1339350|USD|320|0.993|0.6568712713783208|2017-01-20|2|2017-01-20|2|2017-01-20|2
321|321|2013-04-16|67.75|68.27|67.12|67.78|1621457|USD|321|1.064|0.6666683359741762|2017-02-07|2|2017-02-07|2|2017-02-07|2
322|322|2013-04-17|72.09|72.09|68.41|69.48|5779260|USD|322|0.9990000000000001|0.6580054175596516|2017-02-22|2|2017-02-22|2|2017-02-22|2
323|323|2013-04-18|72.0|72.1|71.12|71.41|3104429|USD|323|1.004|0.6580054175596516|2017-02-28|1|2017-02-28|1|2017-02-28|1
324|324|2013-04-19|72.31|72.64|71.35|71.99|2394193|USD|324|0.9890000000000001|0.6344250302257899|2017-03-02|1|2017-03-02|1|2017-03-02|1
325|325|2013-04-22|71.51|71.66|70.6|71.24|1057975|USD|325|1.011|0.6275931354030788|2017-03-10|1|2017-03-10|1|2017-03-10|1
326|326|2013-04-23|72.32|73.04|71.75|72.48|1660558|USD|326|1.013|0.5989233876316772|2017-03-13|1|2017-03-13|1|2017-03-13|1
327|327|2013-04-24|73.23|73.88|72.89|73.54|1173102|USD|327|1.026|0.5790696286766491|2017-03-14|1|2017-03-14|1|2017-03-14|1
328|328|2013-04-25|75.13|75.81|74.62|74.78|1382659|USD|328|0.982|0.5641031207117092|2017-03-20|2|2017-03-20|2|2017-03-20|2
329|329|2013-04-26|73.77|74.08|73.0|73.72|1686907|USD|329|1.0070000000000001|0.5967500890352552|2017-03-28|1|2017-03-28|1|2017-03-28|1
330|330|2013-04-29|74.32|75.11|74.12|74.56|761112|USD|330|1.001|0.5759660572549239|2017-04-10|1|2017-04-10|1|2017-04-10|1
331|331|2013-04-30|74.4|74.65|73.68|74.37|888601|USD|331|0.995|0.5789683653749179|2017-04-18|2|2017-04-18|2|2017-04-18|2
332|332|2013-05-01|74.0|74.5|73.75|74.02|1569598|USD|332|1.012|0.5625706231692972|2017-04-19|2|2017-04-19|2|2017-04-19|2
333|333|2013-05-02|74.91|76.21|74.65|75.9|1372863|USD|333|1.028|0.5689836452706446|2017-04-21|1|2017-04-21|1|2017-04-21|1
334|334|2013-05-03|76.98|77.86|76.93|77.5|1810810|USD|334|0.997|0.5490274224436076|2017-04-27|1|2017-04-27|1|2017-04-27|1
335|335|2013-05-06|76.76|77.18|76.17|76.22|888254|USD|335|1.005|0.5436464978251843|2017-05-04|1|2017-05-04|1|2017-05-04|1
336|336|2013-05-07|77.18|77.18|76.39|77.03|674609|USD|336|1.0|0.557038955961328|2017-05-12|1|2017-05-12|1|2017-05-12|1
337|337|2013-05-08|77.19|77.47|76.23|76.62|1458838|USD|337|0.995|0.5184078961306462|2017-05-15|1|2017-05-15|1|2017-05-15|1
338|338|2013-05-09|76.82|77.44|76.27|76.42|1236951|USD|338|1.0090000000000001|0.5008404884318987|2017-05-16|3|2017-05-16|3|2017-05-16|3
339|339|2013-05-10|77.5|78.41|77.04|78.31|1474281|USD|339|1.004|0.4675617101386053|2017-05-17|3|2017-05-17|3|2017-05-17|3
340|340|2013-05-13|77.84|78.04|77.33|77.55|1759166|USD|340|0.996|0.4741048631037944|2017-05-18|1|2017-05-18|1|2017-05-18|1
341|341|2013-05-14|77.54|77.87|77.26|77.63|675214|USD|341|1.001|0.4984934592100506|2017-05-22|1|2017-05-22|1|2017-05-22|1
342|342|2013-05-15|77.58|78.6|77.58|78.53|1928127|USD|342|1.012|0.5082023235633648|2017-05-23|3|2017-05-23|3|2017-05-23|3
343|343|2013-05-16|78.49|78.85|77.59|77.71|951451|USD|343|0.993|0.5103963458945886|2017-06-12|2|2017-06-12|2|2017-06-12|2
344|344|2013-05-17|77.94|78.98|77.88|78.97|738123|USD|344|1.021|0.5215345416390871|2017-06-21|1|2017-06-21|1|2017-06-21|1
345|345|2013-05-20|79.6|80.05|79.48|79.99|1122036|USD|345|1.013|0.4932696145117713|2017-06-23|2|2017-06-23|2|2017-06-23|2
346|346|2013-05-21|80.63|80.88|80.24|80.67|1072418|USD|346|0.997|0.4841486001546976|2017-06-26|1|2017-06-26|1|2017-06-26|1
347|347|2013-05-22|80.41|81.15|79.66|80.08|2192291|USD|347|0.992|0.5127362871476636|2017-06-27|1|2017-06-27|1|2017-06-27|1
348|348|2013-05-23|79.75|80.51|79.6|80.06|1495463|USD|348|1.004|0.5352494429281368|2017-07-12|2|2017-07-12|2|2017-07-12|2
349|349|2013-05-24|80.05|81.69|80.04|81.3|2015204|USD|349|1.0390000000000001|0.5168950929341312|2017-07-17|2|2017-07-17|2|2017-07-17|2
350|350|2013-05-28|83.18|84.58|83.11|84.08|1875821|USD|350|1.004|0.5007163822991129|2017-07-18|3|2017-07-18|3|2017-07-18|3
351|351|2013-05-29|83.48|83.88|83.0|83.16|1252230|USD|351|1.006|0.5286853305046106|2017-07-19|2|2017-07-19|2|2017-07-19|2
352|352|2013-05-30|83.94|84.15|83.33|83.61|889106|USD|352|0.9990000000000001|0.5337087614128126|2017-07-20|1|2017-07-20|1|2017-07-20|1
353|353|2013-05-31|83.83|84.55|81.21|81.27|9219404|USD|353|0.985|0.5356593164689857|2017-07-21|1|2017-07-21|1|2017-07-21|1
354|354|2013-06-03|82.54|83.49|81.56|81.7|9078471|USD|354|0.9840000000000001|0.5411679761328965|2017-07-27|1|2017-07-27|1|2017-07-27|1
355|355|2013-06-04|81.18|81.35|79.75|79.8|4085621|USD|355|0.9840000000000001|0.5740640162581134|2017-08-01|1|2017-08-01|1|2017-08-01|1
356|356|2013-06-05|79.87|79.87|77.53|77.88|3580392|USD|356|0.992|0.5666362759313798|2017-08-02|1|2017-08-02|1|2017-08-02|1
357|357|2013-06-06|79.24|80.01|78.29|79.56|4877599|USD|357|1.0070000000000001|0.5724698429394832|2017-08-04|1|2017-08-04|1|2017-08-04|1
358|358|2013-06-07|79.76|80.76|79.51|80.59|1357107|USD|358|1.012|0.5687974043315612|2017-08-09|1|2017-08-09|1|2017-08-09|1
359|359|2013-06-10|80.73|81.1|80.39|80.67|781836|USD|359|0.988|0.5563820106054963|2017-08-10|3|2017-08-10|3|2017-08-10|3
360|360|2013-06-11|79.76|80.23|78.84|79.41|1445702|USD|360|1.004|0.5715356910998673|2017-08-14|2|2017-08-14|2|2017-08-14|2
361|361|2013-06-12|80.04|80.14|78.58|78.68|599101|USD|361|0.981|0.5702964525586823|2017-08-15|3|2017-08-15|3|2017-08-15|3
362|362|2013-06-13|78.54|80.4|78.39|80.18|1435580|USD|362|1.02|0.5822257793714122|2017-08-16|5|2017-08-16|5|2017-08-16|5
363|363|2013-06-14|80.1|80.5|79.75|79.77|676888|USD|363|1.004|0.5772014850885084|2017-08-17|3|2017-08-17|3|2017-08-17|3
364|364|2013-06-17|80.45|80.53|78.67|79.27|1387814|USD|364|0.992|0.5765683372554516|2017-08-18|2|2017-08-18|2|2017-08-18|2
365|365|2013-06-18|79.82|80.45|79.55|80.35|567403|USD|365|1.02|0.5772666072328461|2017-08-22|4|2017-08-22|4|2017-08-22|4
366|366|2013-06-19|81.43|81.83|80.04|80.08|784260|USD|366|0.963|0.5727593322495733|2017-08-23|2|2017-08-23|2|2017-08-23|2
367|367|2013-06-20|78.43|78.49|76.67|77.07|880496|USD|367|0.975|0.6052793520081965|2017-08-28|4|2017-08-28|4|2017-08-28|4
368|368|2013-06-21|76.48|76.96|76.09|76.42|803129|USD|368|0.9670000000000001|0.6293665503002908|2017-08-29|3|2017-08-29|3|2017-08-29|3
369|369|2013-06-24|73.95|75.03|73.89|74.51|1031023|USD|369|1.012|0.6717795650813616|2017-08-30|1|2017-08-30|1|2017-08-30|1
370|370|2013-06-25|74.81|76.08|74.12|75.75|1064832|USD|370|1.0270000000000001|0.6545486382636638|2017-09-01|1|2017-09-01|1|2017-09-01|1
371|371|2013-06-26|76.84|77.17|76.28|76.83|654321|USD|371|1.014|0.6433608024741047|2017-09-06|2|2017-09-06|2|2017-09-06|2
372|372|2013-06-27|77.93|78.42|77.8|78.05|572351|USD|372|1.015|0.6268215507991544|2017-09-07|1|2017-09-07|1|2017-09-07|1
373|373|2013-06-28|79.09|79.84|78.3|79.11|1582459|USD|373|1.008|0.6124750228660212|2017-09-08|1|2017-09-08|1|2017-09-08|1
374|374|2013-07-01|79.71|79.86|78.18|78.4|1265427|USD|374|0.983|0.6102452287902356|2017-09-11|1|2017-09-11|1|2017-09-11|1
375|375|2013-07-02|78.38|79.13|78.15|78.58|503483|USD|375|1.001|0.6389288898976411|2017-09-12|1|2017-09-12|1|2017-09-12|1
376|376|2013-07-03|78.43|79.96|78.24|79.68|431356|USD|376|1.036|0.6226110694551091|2017-09-13|4|2017-09-13|4|2017-09-13|4
377|377|2013-07-05|81.22|82.36|80.7|82.1|1093109|USD|377|1.025|0.5982425699366972|2017-09-14|2|2017-09-14|2|2017-09-14|2
378|378|2013-07-08|83.23|83.25|81.35|81.53|1402510|USD|378|0.978|0.5844011955154335|2017-09-15|1|2017-09-15|1|2017-09-15|1
379|379|2013-07-09|81.37|82.23|81.04|82.13|1221601|USD|379|1.015|0.5966877541285648|2017-09-18|1|2017-09-18|1|2017-09-18|1
380|380|2013-07-10|82.61|84.03|82.58|83.85|824033|USD|380|1.047|0.5861895081855606|2017-09-20|1|2017-09-20|1|2017-09-20|1
381|381|2013-07-11|86.51|87.4|86.2|87.34|1250516|USD|381|1.014|0.5602407213819142|2017-09-21|1|2017-09-21|1|2017-09-21|1
382|382|2013-07-12|87.76|87.79|86.58|87.15|908681|USD|382|1.002|0.544889810490655|2017-09-22|1|2017-09-22|1|2017-09-22|1
383|383|2013-07-15|87.93|88.0|86.07|86.92|1235744|USD|383|0.993|0.5404794251210643|2017-09-27|6|2017-09-27|6|2017-09-27|6
384|384|2013-07-16|87.33|88.05|86.88|87.74|1589673|USD|384|1.0390000000000001|0.5218011759688241|2017-10-03|1|2017-10-03|1|2017-10-03|1
385|385|2013-07-17|90.76|90.83|87.86|88.97|1890771|USD|385|0.9740000000000001|0.4551542216584104|2017-10-04|3|2017-10-04|3|2017-10-04|3
386|386|2013-07-18|88.36|89.43|87.7|89.08|2103273|USD|386|1.001|0.4832476721466341|2017-10-09|2|2017-10-09|2|2017-10-09|2
387|387|2013-07-19|88.42|89.16|88.03|89.05|1182624|USD|387|1.001|0.4897467385612017|2017-10-10|2|2017-10-10|2|2017-10-10|2
