Unnamed: 0|Unnamed: 0.1|Date_x|OPEN|HIGH|LOW|CLOSE|VOLUME|CURRENCY|INDEX|prctChangeOPEN|TargetProbability|Date_y|No Articles|Date_x|No_Articles_x|Date_y|No_Articles_y
178|178|2012-09-17|47.55|47.61|47.0|47.31|1684848|USD|178|0.997|0.4657546947948621|2016-06-02|1|2016-06-02|1|2016-06-02|1
179|179|2012-09-18|47.4|47.42|46.73|46.89|1796629|USD|179|0.986|0.4687143950400359|2016-06-03|1|2016-06-03|1|2016-06-03|1
180|180|2012-09-19|46.76|47.0|46.2|46.72|1784640|USD|180|0.998|0.4912699412049995|2016-06-06|1|2016-06-06|1|2016-06-06|1
181|181|2012-09-20|46.68|47.16|46.38|46.96|1945089|USD|181|1.0090000000000001|0.4788316290530767|2016-06-13|2|2016-06-13|2|2016-06-13|2
182|182|2012-09-21|47.08|47.86|46.32|46.68|4089885|USD|182|0.987|0.4759162271171996|2016-06-14|1|2016-06-14|1|2016-06-14|1
183|183|2012-09-24|46.48|47.63|46.15|47.32|1663069|USD|183|1.02|0.4844490676661882|2016-06-15|1|2016-06-15|1|2016-06-15|1
184|184|2012-09-25|47.42|48.41|47.27|48.12|2712203|USD|184|1.0090000000000001|0.4667991152457821|2016-06-16|1|2016-06-16|1|2016-06-16|1
185|185|2012-09-26|47.84|48.17|47.12|47.51|2066763|USD|185|0.997|0.4513181723629331|2016-06-20|1|2016-06-20|1|2016-06-20|1
186|186|2012-09-27|47.71|49.22|47.5|48.69|2679851|USD|186|1.013|0.4657734285801138|2016-06-21|1|2016-06-21|1|2016-06-21|1
187|187|2012-09-28|48.35|48.75|48.04|48.16|1638623|USD|187|0.986|0.4552315092183087|2016-06-23|1|2016-06-23|1|2016-06-23|1
188|188|2012-10-01|47.68|48.37|46.37|46.72|3589852|USD|188|0.986|0.4619371820300949|2016-06-27|1|2016-06-27|1|2016-06-27|1
189|189|2012-10-02|47.02|47.62|46.24|46.92|1811466|USD|189|0.996|0.4669758284746161|2016-06-29|1|2016-06-29|1|2016-06-29|1
190|190|2012-10-03|46.84|47.36|46.05|46.43|2385003|USD|190|0.991|0.4687064221286841|2016-07-08|1|2016-07-08|1|2016-07-08|1
191|191|2012-10-04|46.43|46.76|45.04|46.63|3104828|USD|191|1.014|0.476211792007376|2016-07-13|1|2016-07-13|1|2016-07-13|1
192|192|2012-10-05|47.06|47.77|46.36|46.72|1372251|USD|192|0.986|0.472007357429521|2016-07-18|1|2016-07-18|1|2016-07-18|1
193|193|2012-10-08|46.4|47.3|46.05|46.66|1581865|USD|193|1.004|0.4865715598593756|2016-07-21|1|2016-07-21|1|2016-07-21|1
194|194|2012-10-09|46.58|46.87|45.66|46.11|1958385|USD|194|0.99|0.4930422590009367|2016-07-25|2|2016-07-25|2|2016-07-25|2
195|195|2012-10-10|46.12|46.42|45.49|45.61|1466787|USD|195|0.977|0.4994184220144642|2016-07-26|2|2016-07-26|2|2016-07-26|2
196|196|2012-10-11|45.04|46.02|45.03|45.43|1440703|USD|196|1.008|0.5188840652397431|2016-07-27|3|2016-07-27|3|2016-07-27|3
197|197|2012-10-12|45.39|46.06|45.28|46.05|1363698|USD|197|1.021|0.5035084841809793|2016-07-29|1|2016-07-29|1|2016-07-29|1
198|198|2012-10-15|46.36|46.69|45.37|46.54|2097891|USD|198|1.005|0.5000000000000036|2016-08-03|2|2016-08-03|2|2016-08-03|2
199|199|2012-10-16|46.58|47.77|46.18|47.42|2818766|USD|199|0.9540000000000001|0.4911875096743563|2016-08-05|1|2016-08-05|1|2016-08-05|1
200|200|2012-10-17|44.44|44.45|40.92|41.15|17505612|USD|200|0.914|0.5276974140506173|2016-08-11|2|2016-08-11|2|2016-08-11|2
201|201|2012-10-18|40.61|41.68|40.6|41.42|6917595|USD|201|1.021|0.6043402296420388|2016-08-13|1|2016-08-13|1|2016-08-13|1
202|202|2012-10-19|41.45|41.9|40.8|41.72|5218097|USD|202|1.008|0.578949596396612|2016-08-15|1|2016-08-15|1|2016-08-15|1
203|203|2012-10-22|41.79|42.56|41.7|42.22|5189740|USD|203|1.0170000000000001|0.5634467171825821|2016-08-22|1|2016-08-22|1|2016-08-22|1
204|204|2012-10-23|42.51|43.49|42.31|42.85|6498478|USD|204|1.032|0.5626572620511281|2016-08-24|1|2016-08-24|1|2016-08-24|1
205|205|2012-10-24|43.85|44.18|43.32|44.08|5752517|USD|205|1.014|0.5515148332841787|2016-08-28|1|2016-08-28|1|2016-08-28|1
206|206|2012-10-25|44.46|45.36|44.03|45.3|4400279|USD|206|1.0070000000000001|0.5400350314315253|2016-08-31|1|2016-08-31|1|2016-08-31|1
207|207|2012-10-26|44.77|45.09|43.91|44.27|3167514|USD|207|0.995|0.5457111035693865|2016-09-01|1|2016-09-01|1|2016-09-01|1
208|208|2012-10-31|44.55|44.66|44.0|44.52|1901407|USD|208|1.002|0.5403077072692585|2016-09-05|1|2016-09-05|1|2016-09-05|1
209|209|2012-11-01|44.65|45.6|44.6|45.46|1801412|USD|209|1.024|0.5382942576751507|2016-09-08|1|2016-09-08|1|2016-09-08|1
210|210|2012-11-02|45.73|45.78|44.84|44.9|1495739|USD|210|0.976|0.5222443423293125|2016-09-14|1|2016-09-14|1|2016-09-14|1
211|211|2012-11-05|44.64|44.99|44.39|44.6|1419496|USD|211|1.004|0.5498387454598779|2016-09-15|1|2016-09-15|1|2016-09-15|1
212|212|2012-11-06|44.82|45.48|44.55|45.28|1955799|USD|212|1.002|0.5636595311839903|2016-09-18|1|2016-09-18|1|2016-09-18|1
213|213|2012-11-07|44.93|45.48|44.3|44.32|2252000|USD|213|0.99|0.5699068440605126|2016-09-21|1|2016-09-21|1|2016-09-21|1
214|214|2012-11-08|44.5|44.76|43.92|44.11|2858026|USD|214|0.982|0.5595830558493149|2016-09-22|2|2016-09-22|2|2016-09-22|2
215|215|2012-11-09|43.72|44.6|43.52|44.34|3003548|USD|215|1.021|0.5864204297775502|2016-09-29|2|2016-09-29|2|2016-09-29|2
216|216|2012-11-12|44.62|44.68|44.2|44.59|1760888|USD|216|0.995|0.5727900816311094|2016-09-30|2|2016-09-30|2|2016-09-30|2
217|217|2012-11-13|44.41|44.83|43.98|44.27|1555905|USD|217|0.998|0.5777481616251054|2016-10-05|1|2016-10-05|1|2016-10-05|1
218|218|2012-11-14|44.34|44.74|44.12|44.23|1804793|USD|218|0.995|0.5661611396095556|2016-10-10|1|2016-10-10|1|2016-10-10|1
219|219|2012-11-15|44.11|44.32|43.73|44.04|1472593|USD|219|0.9990000000000001|0.5710168503393791|2016-10-11|1|2016-10-11|1|2016-10-11|1
220|220|2012-11-16|44.08|44.42|42.91|43.67|4239304|USD|220|1.004|0.59980481810821|2016-10-14|1|2016-10-14|1|2016-10-14|1
221|221|2012-11-19|44.26|44.94|44.07|44.86|1872368|USD|221|1.0070000000000001|0.6061846142952069|2016-10-18|1|2016-10-18|1|2016-10-18|1
222|222|2012-11-20|44.59|45.49|44.52|45.22|1860499|USD|222|1.011|0.5569004087744388|2016-10-23|1|2016-10-23|1|2016-10-23|1
223|223|2012-11-21|45.08|45.6|45.08|45.5|1269530|USD|223|1.015|0.5359209930707209|2016-10-25|2|2016-10-25|2|2016-10-25|2
224|224|2012-11-23|45.74|46.35|45.64|46.01|743951|USD|224|1.001|0.5367382782322511|2016-10-26|2|2016-10-26|2|2016-10-26|2
225|225|2012-11-26|45.79|46.3|45.7|46.13|1171748|USD|225|1.01|0.5501314939385711|2016-10-27|1|2016-10-27|1|2016-10-27|1
226|226|2012-11-27|46.26|46.54|45.41|45.51|2383158|USD|226|0.982|0.5556074588964269|2016-10-28|1|2016-10-28|1|2016-10-28|1
227|227|2012-11-28|45.44|45.82|45.08|45.82|970662|USD|227|1.015|0.5750560457777012|2016-10-31|4|2016-10-31|4|2016-10-31|4
228|228|2012-11-29|46.13|46.69|45.51|45.59|1301633|USD|228|0.99|0.546920676773239|2016-11-01|3|2016-11-01|3|2016-11-01|3
229|229|2012-11-30|45.67|46.23|45.46|46.17|1238401|USD|229|1.013|0.5488374321272161|2016-11-04|2|2016-11-04|2|2016-11-04|2
230|230|2012-12-03|46.28|46.41|45.58|45.84|1834119|USD|230|0.982|0.5438540638317271|2016-11-11|1|2016-11-11|1|2016-11-11|1
231|231|2012-12-04|45.47|46.17|45.1|45.16|1864822|USD|231|0.992|0.578766767547081|2016-11-14|2|2016-11-14|2|2016-11-14|2
232|232|2012-12-05|45.11|45.39|44.44|44.71|2133984|USD|232|0.992|0.5837135567904629|2016-11-15|1|2016-11-15|1|2016-11-15|1
233|233|2012-12-06|44.73|45.08|44.61|45.04|2247950|USD|233|1.016|0.5752495530477384|2016-11-16|1|2016-11-16|1|2016-11-16|1
234|234|2012-12-07|45.43|46.47|45.18|46.33|3264052|USD|234|1.0170000000000001|0.514466250452654|2016-11-17|1|2016-11-17|1|2016-11-17|1
235|235|2012-12-10|46.2|46.91|46.11|46.37|1934406|USD|235|1.002|0.5356241146810907|2016-11-21|1|2016-11-21|1|2016-11-21|1
236|236|2012-12-11|46.27|46.92|46.12|46.73|1459661|USD|236|1.013|0.544166751078611|2016-11-22|1|2016-11-22|1|2016-11-22|1
237|237|2012-12-12|46.86|47.29|46.28|46.41|1065634|USD|237|0.99|0.5409315407697229|2016-11-23|1|2016-11-23|1|2016-11-23|1
238|238|2012-12-13|46.38|46.93|46.13|46.53|1331610|USD|238|1.0|0.5473303503043739|2016-11-25|1|2016-11-25|1|2016-11-25|1
239|239|2012-12-14|46.37|47.17|46.28|46.74|1385899|USD|239|1.0070000000000001|0.5409638147784506|2016-11-26|1|2016-11-26|1|2016-11-26|1
240|240|2012-12-17|46.68|46.74|46.27|46.43|1097800|USD|240|0.9990000000000001|0.5362346578316844|2016-12-01|1|2016-12-01|1|2016-12-01|1
241|241|2012-12-18|46.65|47.37|46.48|47.13|1240321|USD|241|1.018|0.5510320227313622|2016-12-06|2|2016-12-06|2|2016-12-06|2
242|242|2012-12-19|47.51|48.75|47.35|47.72|2249408|USD|242|1.008|0.550428259980451|2016-12-08|2|2016-12-08|2|2016-12-08|2
243|243|2012-12-20|47.88|48.62|47.31|48.03|1596100|USD|243|0.982|0.5374747140728733|2016-12-19|1|2016-12-19|1|2016-12-19|1
244|244|2012-12-21|47.0|48.08|46.84|47.55|1457593|USD|244|1.004|0.5516892003249876|2016-12-30|1|2016-12-30|1|2016-12-30|1
245|245|2012-12-24|47.19|47.76|47.09|47.52|376951|USD|245|1.006|0.5599459092173112|2017-01-05|2|2017-01-05|2|2017-01-05|2
246|246|2012-12-26|47.47|47.77|47.15|47.43|654328|USD|246|0.9990000000000001|0.5517658500823873|2017-01-06|1|2017-01-06|1|2017-01-06|1
247|247|2012-12-27|47.42|47.64|47.12|47.26|1015850|USD|247|0.9890000000000001|0.5590138232350278|2017-01-12|1|2017-01-12|1|2017-01-12|1
248|248|2012-12-28|46.92|47.39|46.92|47.07|671542|USD|248|0.9990000000000001|0.5604776540892189|2017-01-13|1|2017-01-13|1|2017-01-13|1
249|249|2012-12-31|46.89|47.92|46.59|47.64|1460505|USD|249|1.035|0.5707665132531256|2017-01-16|4|2017-01-16|4|2017-01-16|4
250|250|2013-01-02|48.54|49.66|48.54|49.24|1528842|USD|250|1.011|0.5446744466992607|2017-01-18|5|2017-01-18|5|2017-01-18|5
251|251|2013-01-03|49.08|49.38|45.75|47.18|5226693|USD|251|0.965|0.5343098949649557|2017-01-19|4|2017-01-19|4|2017-01-19|4
252|252|2013-01-04|47.34|47.39|46.5|46.84|2550267|USD|252|0.988|0.5672225202577759|2017-01-20|3|2017-01-20|3|2017-01-20|3
253|253|2013-01-07|46.75|47.4|46.71|47.2|2269348|USD|253|1.016|0.5761988733454719|2017-01-23|2|2017-01-23|2|2017-01-23|2
254|254|2013-01-08|47.5|48.48|47.4|48.22|2129637|USD|254|1.0170000000000001|0.5624340320753278|2017-01-24|2|2017-01-24|2|2017-01-24|2
255|255|2013-01-09|48.33|49.2|48.2|48.89|1879978|USD|255|1.0170000000000001|0.5532044217180729|2017-01-25|4|2017-01-25|4|2017-01-25|4
256|256|2013-01-10|49.16|49.4|48.91|49.29|1731133|USD|256|1.002|0.5525212143686244|2017-01-26|2|2017-01-26|2|2017-01-26|2
257|257|2013-01-11|49.25|49.4|48.4|48.46|2961579|USD|257|0.9840000000000001|0.5462009311336458|2017-01-27|2|2017-01-27|2|2017-01-27|2
258|258|2013-01-14|48.44|48.55|47.87|48.15|2050642|USD|258|0.992|0.5554889560636954|2017-01-29|1|2017-01-29|1|2017-01-29|1
259|259|2013-01-15|48.03|48.52|47.96|48.29|2539930|USD|259|1.0070000000000001|0.5781804950402333|2017-01-31|1|2017-01-31|1|2017-01-31|1
260|260|2013-01-16|48.35|49.32|48.25|49.18|1708501|USD|260|1.021|0.5655613222733641|2017-02-02|3|2017-02-02|3|2017-02-02|3
261|261|2013-01-17|49.35|49.57|48.82|49.17|2273615|USD|261|0.997|0.5391767838826029|2017-02-03|2|2017-02-03|2|2017-02-03|2
262|262|2013-01-18|49.2|49.32|48.05|48.12|2603650|USD|262|0.9840000000000001|0.5422902729292697|2017-02-04|1|2017-02-04|1|2017-02-04|1
263|263|2013-01-22|48.4|48.46|47.64|47.97|5009384|USD|263|0.95|0.5609112994740286|2017-02-08|1|2017-02-08|1|2017-02-08|1
264|264|2013-01-23|45.99|49.22|45.86|48.66|6329037|USD|264|1.05|0.6141525465095059|2017-02-09|1|2017-02-09|1|2017-02-09|1
265|265|2013-01-24|48.28|49.63|48.25|49.01|2719593|USD|265|1.015|0.5917371405216205|2017-02-10|1|2017-02-10|1|2017-02-10|1
266|266|2013-01-25|49.01|49.35|48.75|49.34|1950524|USD|266|1.008|0.5448186414487829|2017-02-14|2|2017-02-14|2|2017-02-14|2
267|267|2013-01-28|49.42|50.02|49.34|49.34|1476674|USD|267|0.9990000000000001|0.5314814252115985|2017-02-15|1|2017-02-15|1|2017-02-15|1
268|268|2013-01-29|49.39|49.43|48.6|48.76|1898937|USD|268|0.991|0.5337401623439109|2017-02-16|2|2017-02-16|2|2017-02-16|2
269|269|2013-01-30|48.94|49.16|48.3|48.54|1802407|USD|269|1.0|0.5488499292837166|2017-02-22|2|2017-02-22|2|2017-02-22|2
270|270|2013-01-31|48.92|50.05|48.74|50.0|2814926|USD|270|1.022|0.5345552140836348|2017-02-23|1|2017-02-23|1|2017-02-23|1
271|271|2013-02-01|50.0|51.91|49.93|50.98|3159299|USD|271|1.0170000000000001|0.4965278322160866|2017-02-27|1|2017-02-27|1|2017-02-27|1
272|272|2013-02-04|50.87|51.07|50.15|50.23|1390117|USD|272|0.9890000000000001|0.4712051911397814|2017-02-28|3|2017-02-28|3|2017-02-28|3
273|273|2013-02-05|50.3|50.98|50.13|50.81|1211066|USD|273|1.002|0.4781459081015419|2017-03-01|2|2017-03-01|2|2017-03-01|2
274|274|2013-02-06|50.4|51.28|50.3|51.05|1452575|USD|274|1.0170000000000001|0.468533835974399|2017-03-02|2|2017-03-02|2|2017-03-02|2
275|275|2013-02-07|51.27|51.51|50.21|50.79|1472537|USD|275|0.9940000000000001|0.4644474918275713|2017-03-03|1|2017-03-03|1|2017-03-03|1
276|276|2013-02-08|50.97|51.81|50.91|51.66|1104494|USD|276|1.01|0.4391861823586112|2017-03-06|1|2017-03-06|1|2017-03-06|1
277|277|2013-02-11|51.47|51.79|51.01|51.07|971025|USD|277|0.991|0.41088451611292426|2017-03-07|1|2017-03-07|1|2017-03-07|1
278|278|2013-02-12|51.01|51.8|51.0|51.77|1502831|USD|278|1.015|0.4033392058319135|2017-03-08|1|2017-03-08|1|2017-03-08|1
279|279|2013-02-13|51.8|52.12|51.11|51.43|1411830|USD|279|0.993|0.3978731837605112|2017-03-09|1|2017-03-09|1|2017-03-09|1
280|280|2013-02-14|51.43|51.61|50.97|51.27|1471451|USD|280|0.996|0.4029452405709928|2017-03-10|1|2017-03-10|1|2017-03-10|1
281|281|2013-02-15|51.21|51.78|51.11|51.36|2054928|USD|281|1.006|0.3990130976625488|2017-03-13|1|2017-03-13|1|2017-03-13|1
282|282|2013-02-19|51.54|51.97|51.35|51.88|1116117|USD|282|0.9990000000000001|0.3764195834663823|2017-03-14|1|2017-03-14|1|2017-03-14|1
283|283|2013-02-20|51.48|52.5|51.44|51.65|1486066|USD|283|0.997|0.3668334933812177|2017-03-15|2|2017-03-15|2|2017-03-15|2
284|284|2013-02-21|51.31|51.78|50.93|51.01|2071524|USD|284|1.004|0.3648158417857415|2017-03-17|1|2017-03-17|1|2017-03-17|1
285|285|2013-02-22|51.54|52.29|51.23|52.23|1525644|USD|285|1.016|0.3925615947309533|2017-03-20|2|2017-03-20|2|2017-03-20|2
286|286|2013-02-25|52.35|52.76|51.84|51.94|1697209|USD|286|0.9940000000000001|0.3860520971849703|2017-03-21|2|2017-03-21|2|2017-03-21|2
287|287|2013-02-26|52.04|52.64|51.62|52.04|1949533|USD|287|0.995|0.4205204399139991|2017-03-22|1|2017-03-22|1|2017-03-22|1
288|288|2013-02-27|51.76|52.9|51.7|52.72|1333687|USD|288|1.023|0.41230789956693065|2017-03-24|1|2017-03-24|1|2017-03-24|1
289|289|2013-02-28|52.94|53.02|52.49|52.51|1563446|USD|289|0.991|0.3950350556923425|2017-03-29|1|2017-03-29|1|2017-03-29|1
290|290|2013-03-01|52.47|52.47|51.65|51.84|1794766|USD|290|0.986|0.38468138283947256|2017-03-31|1|2017-03-31|1|2017-03-31|1
291|291|2013-03-04|51.75|51.94|51.49|51.6|1734491|USD|291|1.001|0.392874079734504|2017-04-05|1|2017-04-05|1|2017-04-05|1
292|292|2013-03-05|51.8|51.93|51.47|51.75|2505594|USD|292|1.0070000000000001|0.38456840150701066|2017-04-06|1|2017-04-06|1|2017-04-06|1
293|293|2013-03-06|52.18|52.25|51.67|51.74|1498828|USD|293|0.9940000000000001|0.375139464580677|2017-04-25|1|2017-04-25|1|2017-04-25|1
294|294|2013-03-07|51.89|52.01|51.18|51.25|2281094|USD|294|1.006|0.3742686685692309|2017-04-26|1|2017-04-26|1|2017-04-26|1
295|295|2013-03-08|52.22|52.38|51.0|51.23|1935467|USD|295|0.977|0.4005952245082319|2017-04-27|1|2017-04-27|1|2017-04-27|1
296|296|2013-03-11|51.04|51.57|50.82|50.93|1697008|USD|296|0.996|0.3978708415612691|2017-04-28|1|2017-04-28|1|2017-04-28|1
297|297|2013-03-12|50.85|51.2|50.41|50.91|1318092|USD|297|1.001|0.40417276098762667|2017-04-29|1|2017-04-29|1|2017-04-29|1
298|298|2013-03-13|50.89|51.2|50.57|50.87|789716|USD|298|1.004|0.3964607962695965|2017-05-02|2|2017-05-02|2|2017-05-02|2
299|299|2013-03-14|51.08|51.64|50.38|50.43|2159673|USD|299|0.988|0.4004240669121339|2017-05-03|1|2017-05-03|1|2017-05-03|1
300|300|2013-03-15|50.46|50.67|49.64|50.1|2415011|USD|300|0.988|0.4059259817177952|2017-05-04|1|2017-05-04|1|2017-05-04|1
301|301|2013-03-18|49.85|49.97|49.23|49.57|1192551|USD|301|0.996|0.4233835560288344|2017-05-05|1|2017-05-05|1|2017-05-05|1
302|302|2013-03-19|49.64|50.17|48.93|49.11|3179045|USD|302|0.995|0.4510190366771942|2017-05-09|2|2017-05-09|2|2017-05-09|2
303|303|2013-03-20|49.38|49.91|49.32|49.66|1311414|USD|303|0.9940000000000001|0.453469488466256|2017-05-15|2|2017-05-15|2|2017-05-15|2
304|304|2013-03-21|49.08|49.88|48.92|49.45|1505913|USD|304|1.014|0.4748424369127406|2017-05-16|1|2017-05-16|1|2017-05-16|1
305|305|2013-03-22|49.77|49.85|48.64|48.89|2259291|USD|305|0.9670000000000001|0.4638051948599662|2017-05-18|2|2017-05-18|2|2017-05-18|2
306|306|2013-03-25|48.15|48.4|46.45|47.17|5811856|USD|306|0.983|0.4893998629840407|2017-05-19|1|2017-05-19|1|2017-05-19|1
307|307|2013-03-26|47.34|47.66|46.41|46.5|3291139|USD|307|0.982|0.5036092182845839|2017-05-23|2|2017-05-23|2|2017-05-23|2
308|308|2013-03-27|46.48|47.35|46.33|47.24|2961667|USD|308|1.011|0.5311686946201929|2017-05-25|2|2017-05-25|2|2017-05-25|2
309|309|2013-03-28|46.98|47.2|46.77|46.99|2303012|USD|309|0.998|0.5212640073897808|2017-06-01|3|2017-06-01|3|2017-06-01|3
310|310|2013-04-01|46.89|47.16|46.11|46.22|2065961|USD|310|0.992|0.5286091160519863|2017-06-05|2|2017-06-05|2|2017-06-05|2
311|311|2013-04-02|46.52|46.59|45.5|45.7|2940008|USD|311|0.983|0.5295705504138504|2017-06-07|1|2017-06-07|1|2017-06-07|1
312|312|2013-04-03|45.73|46.09|44.83|45.26|3479698|USD|312|0.9890000000000001|0.5650630493480201|2017-06-08|1|2017-06-08|1|2017-06-08|1
313|313|2013-04-04|45.22|45.97|45.16|45.63|2400992|USD|313|0.995|0.5797975077754599|2017-06-09|1|2017-06-09|1|2017-06-09|1
314|314|2013-04-05|45.0|46.48|44.41|46.26|3297555|USD|314|1.024|0.5919648240739521|2017-06-10|1|2017-06-10|1|2017-06-10|1
315|315|2013-04-08|46.1|46.39|45.48|46.22|2127272|USD|315|1.011|0.5857947142780328|2017-06-13|1|2017-06-13|1|2017-06-13|1
316|316|2013-04-09|46.59|48.47|46.59|47.49|4220590|USD|316|1.024|0.5814821848289319|2017-06-14|2|2017-06-14|2|2017-06-14|2
317|317|2013-04-10|47.69|48.08|47.54|47.55|1767935|USD|317|0.985|0.5772666721493809|2017-06-16|1|2017-06-16|1|2017-06-16|1
318|318|2013-04-11|46.97|48.02|46.92|47.29|1971858|USD|318|1.0090000000000001|0.5723967458413078|2017-06-21|2|2017-06-21|2|2017-06-21|2
319|319|2013-04-12|47.38|47.38|46.38|46.55|2481998|USD|319|0.976|0.5515780081071614|2017-06-25|1|2017-06-25|1|2017-06-25|1
320|320|2013-04-15|46.23|46.49|45.66|45.74|1719753|USD|320|0.996|0.5757788283119871|2017-06-27|1|2017-06-27|1|2017-06-27|1
321|321|2013-04-16|46.04|46.06|45.63|45.95|1245708|USD|321|0.992|0.5724548123780778|2017-06-28|1|2017-06-28|1|2017-06-28|1
322|322|2013-04-17|45.66|45.93|45.26|45.5|1121753|USD|322|0.998|0.5899310730285354|2017-06-29|1|2017-06-29|1|2017-06-29|1
323|323|2013-04-18|45.58|45.96|44.96|45.41|1612167|USD|323|0.993|0.5961067773394767|2017-07-03|1|2017-07-03|1|2017-07-03|1
324|324|2013-04-19|45.27|45.53|44.75|45.29|2019441|USD|324|1.0270000000000001|0.5984339748805384|2017-07-05|1|2017-07-05|1|2017-07-05|1
325|325|2013-04-22|46.49|46.67|44.85|45.59|5416251|USD|325|0.972|0.5746000207466657|2017-07-07|2|2017-07-07|2|2017-07-07|2
326|326|2013-04-23|45.21|45.61|45.05|45.2|3225871|USD|326|1.003|0.5995981212993972|2017-07-09|1|2017-07-09|1|2017-07-09|1
327|327|2013-04-24|45.35|45.4|44.69|44.82|2648715|USD|327|0.992|0.5995981212993972|2017-07-10|1|2017-07-10|1|2017-07-10|1
328|328|2013-04-25|45.0|45.44|44.75|45.17|5202756|USD|328|1.008|0.6172485667909262|2017-07-11|1|2017-07-11|1|2017-07-11|1
329|329|2013-04-26|45.34|45.34|44.98|45.1|2149467|USD|329|0.995|0.6291793628746599|2017-07-16|1|2017-07-16|1|2017-07-16|1
330|330|2013-04-29|45.13|45.74|45.12|45.61|2296394|USD|330|1.008|0.6131590357228324|2017-07-17|3|2017-07-17|3|2017-07-17|3
331|331|2013-04-30|45.47|46.67|45.47|46.62|2773479|USD|331|1.025|0.6000596520543691|2017-07-18|1|2017-07-18|1|2017-07-18|1
332|332|2013-05-01|46.59|46.91|46.39|46.55|1675203|USD|332|0.998|0.5583078111696704|2017-07-19|2|2017-07-19|2|2017-07-19|2
333|333|2013-05-02|46.52|46.97|46.39|46.88|1317819|USD|333|1.0190000000000001|0.5547692390343347|2017-07-20|4|2017-07-20|4|2017-07-20|4
334|334|2013-05-03|47.41|47.51|47.07|47.28|1229412|USD|334|1.001|0.5371797971398364|2017-07-21|2|2017-07-21|2|2017-07-21|2
335|335|2013-05-06|47.47|47.6|47.1|47.5|1276972|USD|335|0.9990000000000001|0.5567609809204012|2017-07-27|2|2017-07-27|2|2017-07-27|2
336|336|2013-05-07|47.4|47.68|47.19|47.62|1626722|USD|336|0.9990000000000001|0.5544581544827537|2017-07-28|3|2017-07-28|3|2017-07-28|3
337|337|2013-05-08|47.35|48.08|47.18|47.88|1676121|USD|337|1.012|0.5366297041387187|2017-08-02|1|2017-08-02|1|2017-08-02|1
338|338|2013-05-09|47.94|48.04|47.44|47.97|1182468|USD|338|1.0|0.5294348390740093|2017-08-08|1|2017-08-08|1|2017-08-08|1
339|339|2013-05-10|47.96|48.46|47.88|48.4|2018739|USD|339|1.006|0.5272356944664633|2017-08-10|1|2017-08-10|1|2017-08-10|1
340|340|2013-05-13|48.24|48.49|47.79|47.97|1662041|USD|340|0.993|0.5293323591490812|2017-08-11|2|2017-08-11|2|2017-08-11|2
341|341|2013-05-14|47.88|49.33|47.77|49.24|3336045|USD|341|1.022|0.5476756731863134|2017-08-16|1|2017-08-16|1|2017-08-16|1
342|342|2013-05-15|48.91|49.28|48.73|49.08|1705888|USD|342|1.004|0.5468003183637395|2017-08-22|1|2017-08-22|1|2017-08-22|1
343|343|2013-05-16|49.13|49.86|49.13|49.39|1592906|USD|343|1.008|0.5254696359152532|2017-08-25|1|2017-08-25|1|2017-08-25|1
344|344|2013-05-17|49.53|50.47|49.15|50.38|2926921|USD|344|1.015|0.5106316228255515|2017-09-01|2|2017-09-01|2|2017-09-01|2
345|345|2013-05-20|50.26|50.87|50.01|50.79|2137593|USD|345|1.006|0.5021659279560591|2017-09-06|1|2017-09-06|1|2017-09-06|1
346|346|2013-05-21|50.57|51.61|50.57|51.43|2362094|USD|346|1.018|0.4758957247710288|2017-09-08|1|2017-09-08|1|2017-09-08|1
347|347|2013-05-22|51.48|51.55|50.37|50.67|1885369|USD|347|0.981|0.4758957247710288|2017-09-11|1|2017-09-11|1|2017-09-11|1
348|348|2013-05-23|50.49|50.49|49.66|49.9|1697768|USD|348|0.988|0.5283794935439456|2017-09-13|1|2017-09-13|1|2017-09-13|1
349|349|2013-05-24|49.89|49.89|48.6|49.26|1210927|USD|349|0.997|0.5252539601253184|2017-09-14|1|2017-09-14|1|2017-09-14|1
350|350|2013-05-28|49.74|50.0|49.19|49.4|1272518|USD|350|0.993|0.5445648758488438|2017-09-17|1|2017-09-17|1|2017-09-17|1
351|351|2013-05-29|49.38|50.06|48.92|49.92|1038555|USD|351|1.0090000000000001|0.5671042794431472|2017-09-19|1|2017-09-19|1|2017-09-19|1
352|352|2013-05-30|49.81|51.04|49.74|50.93|1219490|USD|352|1.004|0.5776791132106319|2017-09-20|1|2017-09-20|1|2017-09-20|1
353|353|2013-05-31|50.0|50.54|49.79|50.08|1325392|USD|353|0.995|0.5731434394655083|2017-09-21|2|2017-09-21|2|2017-09-21|2
354|354|2013-06-03|49.77|49.97|49.53|49.79|1130450|USD|354|0.9990000000000001|0.5769826890772608|2017-09-22|1|2017-09-22|1|2017-09-22|1
355|355|2013-06-04|49.7|49.77|48.96|48.99|1658035|USD|355|0.988|0.5701700234511258|2017-09-23|1|2017-09-23|1|2017-09-23|1
356|356|2013-06-05|49.12|49.6|48.97|49.13|657195|USD|356|1.003|0.6035640578904844|2017-09-26|1|2017-09-26|1|2017-09-26|1
357|357|2013-06-06|49.27|49.39|48.73|49.12|1535648|USD|357|1.006|0.615879639605619|2017-09-27|2|2017-09-27|2|2017-09-27|2
