tweet|covering_link
 via @YouTube|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWo4elBEOWo0QU1FVk84dlZFTnoyV2NLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Our Angry Reaction to the Gameplay Trailer for the upcoming new @EAStarWars 
Game, Star Wars: Squadrons! The one bright spot in the EA Plays 2020 
Digital Press Conference! Looks AWESOME! "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWo4elBEOWo0QU1FVk84dlZFTnoyV2NLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
" RT Plz! 
"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWo4elBEOWo0QU1FVk84dlZFTnoyV2NLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"So I think I want to go all in for Star Wars Squadrons and get a flight 
stick and whatever else I may need (not VR cause mah glasses). 1. What are 
some good flight stick options? 2. What are some great space flight games I 
can play in the meantime? 3. Thank you ❤️"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWo4elBEOWo0QU1FVk84dlZFTnoyV2NLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Star Wars: Squadrons, FIFA 21, Apex Legends y el regreso de Skate 
protagonizan EA Play Live 2020 "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWo4elBEOWo0QU1FVk84dlZFTnoyV2NLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
" #tecnología via 
europapress"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWo4elBEOWo0QU1FVk84dlZFTnoyV2NLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"JUST IN: Another 1.5 million filed for unemployment last week Here’s your 
@cheddar headlines for June 18. - Hong Kong Disneyland to reopen today - 
@Twitter testing audio tweets on iOS - @GileadSciences to enroll pediatric 
patients in remdesivir study "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWlpMGFHRGtJQU1FUi1wa1VOYlg2YTBLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"NEW: GILEAD $GILD designed and will soon enroll Phase 2/3 pediatric trial 
of Remdesivir, for ""50 pediatric patients with moderate-to-severe COVID-19, 
including newborns through adolescents."" "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWlpMGFHRGtJQU1FUi1wa1VOYlg2YTBLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Smells like Nirvana ...fake Nirvana song created using artificial 
intelligence "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWk3NE8tRGtJQU1FWlhRMkJSV1UydTZLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
 via @Dazed|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWk3NE8tRGtJQU1FWlhRMkJSV1UydTZLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"YouTuber creates fake Nirvana song using artificial intelligence. 
"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWk3NE8tRGtJQU1FWlhRMkJSV1UydTZLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
 More convincing than I expected.|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWk3NE8tRGtJQU1FWlhRMkJSV1UydTZLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Is James Comey and his band of Dirty Cops going to apologize to General 
Michael Flynn (and many others) for what they have done to ruin his life? 
What about Robert Mueller and his Angry Democrat Cronies - Are they going 
to say, SO SORRY? And what about Obama & Biden?"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWpEei1hRmtJQU1FVXZpWHFlamVmdzlLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Great! Appeals Court Upholds Justice Departments Request To Drop Criminal 
Case Against General Michael Flynn!"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWpEei1hRmtJQU1FVXZpWHFlamVmdzlLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"The Chinese Communist Party is behaving in ways that fundamentally put the 
American people’s security at risk. The @realDonaldTrump Administration is 
the first in decades to take this threat seriously."|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWpEei1hRmtJQU1FVXZpWHFlamVmdzlLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Patriots, the ruling on Flynn was as unexpected as it was immoral. But it 
should tell us that we have to defeat @realDonaldTrump, replace Bill Barr 
and prosecute them both. Should @GenFlynn survive this there is plenty more 
on which he can be prosecuted."|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWpEei1hRmtJQU1FVXZpWHFlamVmdzlLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"A study begins this summer on an inhalable form of #remdesivir, a promising 
#COVID19 drug made by @GileadSciences. Infectious disease experts say it 
could be the treatment breakthrough the world has been waiting for. 
"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWp2am9QRmo0QU1FVmNtMjZyV0ZsSm9LQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"(Reuters) - Gilead Sciences Inc said on Monday it expects to be able to 
supply enough of its antiviral drug remdesivir by year end to treat more 
than 2 million COVID-19 patients, more than double its previous target of 1 
million. $GILD ⁦@LiveSquawk⁩ "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWp2am9QRmo0QU1FVmNtMjZyV0ZsSm9LQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"$GILD is about to start clinical trials for an inhaled version of 
Remdesivir. This would make drug much more accessible IF still safe & 
effective. "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWp2am9QRmo0QU1FVmNtMjZyV0ZsSm9LQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Cipla gets regulator's nod to make generic verison of Gilead's COVID-19 
drug remdesivir @archanajsr reports @Cipla_Global #Covid_19 #Pharma 
@CNBCTV18Live "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWp2am9QRmo0QU1FVmNtMjZyV0ZsSm9LQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"After the demise of Google+ and its other social networks, Google's trying 
its hand again with Keen, which is a social bookmarking and sharing site, 
not unlike Pinterest. Will it catch on? Are you keen? #LiLDigTrends 
#digitalmarketing "|https://news.google.com/stories/CAAqggEICiJ8Q0JJU1Z6b0pjM1J2Y25rdE16WXdTa29LRVFqTDlZeUVrSUFNRVQ1VFZNOHl0ZC1DRWpWSGIyOW5iR1VnYVhNZ2QyOXlhMmx1WnlCdmJpQmhJRkJwYm5SbGNtVnpkQzFzYVd0bElHRndjQ0JqWVd4c1pXUWdTMlZsYmlnQVAB?hl=en-US&gl=US&ceid=US%3Aen
"I'm sure @pinterest is not so ""keen"" on @Google's infringement into its 
territory: "|https://news.google.com/stories/CAAqggEICiJ8Q0JJU1Z6b0pjM1J2Y25rdE16WXdTa29LRVFqTDlZeUVrSUFNRVQ1VFZNOHl0ZC1DRWpWSGIyOW5iR1VnYVhNZ2QyOXlhMmx1WnlCdmJpQmhJRkJwYm5SbGNtVnpkQzFzYVd0bElHRndjQ0JqWVd4c1pXUWdTMlZsYmlnQVAB?hl=en-US&gl=US&ceid=US%3Aen
 (@ProductHunt)|https://news.google.com/stories/CAAqggEICiJ8Q0JJU1Z6b0pjM1J2Y25rdE16WXdTa29LRVFqTDlZeUVrSUFNRVQ1VFZNOHl0ZC1DRWpWSGIyOW5iR1VnYVhNZ2QyOXlhMmx1WnlCdmJpQmhJRkJwYm5SbGNtVnpkQzFzYVd0bElHRndjQ0JqWVd4c1pXUWdTMlZsYmlnQVAB?hl=en-US&gl=US&ceid=US%3Aen
"Google quietly launches an #AI powered Pinterest rival named #Keen 
"|https://news.google.com/stories/CAAqggEICiJ8Q0JJU1Z6b0pjM1J2Y25rdE16WXdTa29LRVFqTDlZeUVrSUFNRVQ1VFZNOHl0ZC1DRWpWSGIyOW5iR1VnYVhNZ2QyOXlhMmx1WnlCdmJpQmhJRkJwYm5SbGNtVnpkQzFzYVd0bElHRndjQ0JqWVd4c1pXUWdTMlZsYmlnQVAB?hl=en-US&gl=US&ceid=US%3Aen
"New from Google’s Area 120- Keen automated Pinterest - 
"|https://news.google.com/stories/CAAqggEICiJ8Q0JJU1Z6b0pjM1J2Y25rdE16WXdTa29LRVFqTDlZeUVrSUFNRVQ1VFZNOHl0ZC1DRWpWSGIyOW5iR1VnYVhNZ2QyOXlhMmx1WnlCdmJpQmhJRkJwYm5SbGNtVnpkQzFzYVd0bElHRndjQ0JqWVd4c1pXUWdTMlZsYmlnQVAB?hl=en-US&gl=US&ceid=US%3Aen
" (just tried it and it’s like a visual way to 
navigate google alerts) "|https://news.google.com/stories/CAAqggEICiJ8Q0JJU1Z6b0pjM1J2Y25rdE16WXdTa29LRVFqTDlZeUVrSUFNRVQ1VFZNOHl0ZC1DRWpWSGIyOW5iR1VnYVhNZ2QyOXlhMmx1WnlCdmJpQmhJRkJwYm5SbGNtVnpkQzFzYVd0bElHRndjQ0JqWVd4c1pXUWdTMlZsYmlnQVAB?hl=en-US&gl=US&ceid=US%3Aen
"Great visuals with this story on how scientists track ""earthquake swarms."" 
"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWl4OFplRWtJQU1FYS02cFRiVHhLemhLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"WSJ: Artificial Intelligence Helps to Decode Earthquake Swarms 
"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWl4OFplRWtJQU1FYS02cFRiVHhLemhLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Who will win? Team Green 🟢or Team Red!? 🔴 YOU can WIN a GeForce RTX 2080 
Graphics Card! ENTER NOW -> "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWl4OS1xRWtJQU1FZDBZYVNDV25PX09LQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"… Tune-in the Clash of 
Racers event tonight at 6PM CEST! "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWl4OS1xRWtJQU1FZDBZYVNDV25PX09LQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
" #Ad 
#OverTakeChallenge @OverTake_gg"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWl4OS1xRWtJQU1FZDBZYVNDV25PX09LQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
Shares of China's |https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWlNOTYtRmtJQU1FUTJmSGVVTVljSndLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
" jump 3.5% in #HongKong debut. 
@Sherisse reports the successful secondary listing on @firstmove. $JD 
"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWlNOTYtRmtJQU1FUTJmSGVVTVljSndLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
$JD Chinese E-Commerce Giant |https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWlNOTYtRmtJQU1FUTJmSGVVTVljSndLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
" Climbs 6% in Hong Kong 
Debut "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWlNOTYtRmtJQU1FUTJmSGVVTVljSndLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Looks like Your Phone already has the assets to differentiate between 
normal Android phones and Surface Duo "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWl6dnVlRmtJQU1FVGFWcXZUVDZSbmlLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"🤔Top Chinese officials hear ‘unanimous support’ for national security law 
from cross section of Hong Kong society "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWotX09LR2tJQU1FV0pvaU5ueUk1d0tLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"#OHCHR in action: Letter of UN special rapporteurs to Chinese Foreign 
Minister Wang Yi in #HongKong national security law. Strong #criticism! 
"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWotX09LR2tJQU1FV0pvaU5ueUk1d0tLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"We expressed our grave concerns about the proposed national security law 
for #HongKong. We called on #China to follow the promises made to the 
people of Hong Kong & the international community regarding Hong Kong’s 
high degree of autonomy & guaranteed freedoms. #EUChina 
"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWotX09LR2tJQU1FV0pvaU5ueUk1d0tLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"China's ""national security"" legislation stands in conflict with its 
international obligations under the principles of the legally-binding, 
UN-registered Sino-British Joint Declaration. Canada will continue to 
defend the #HumanRights and freedoms of the citizens of #HongKong . 
"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWotX09LR2tJQU1FV0pvaU5ueUk1d0tLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Great news on our collaboration with @Microsoft; they're donating all their 
differential privacy patents to our OpenDP project for use by anyone! 
"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWl6bS1DRWtJQU1FUW83bWk4bmpDeXpLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"ICYMI earlier, Microsoft is updating its Skype clients, including its Skype 
for Windows 10 client, and trying to make it (mostly) feature-comparable 
with the Skype Desktop app for Windows 10: "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWl6bS1DRWtJQU1FUW83bWk4bmpDeXpLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
" (and 
yeah, it hurt my brain to type that)"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWl6bS1DRWtJQU1FUW83bWk4bmpDeXpLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"In 2013 I was assigned as CVP for @Microsoft in the Asia-Pacific Region. I 
learned so much about many cultures and got to work with amazing people on 
wonderful projects. This was truly a period of intense and constant 
learning. LinkedIn: "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWl6bS1DRWtJQU1FUW83bWk4bmpDeXpLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
 |https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWl6bS1DRWtJQU1FUW83bWk4bmpDeXpLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
Only @Microsoft |https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWl6bS1DRWtJQU1FUW83bWk4bmpDeXpLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Consensus estimates for a 2021 massive earnings recovery seem too 
aggressive. "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWpndnFPR2tJQU1FZjhqWDR5dk1Kb1ZLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"With the market off its highs, the #SPX is no longer way over its skis in 
terms of the consensus 2022 #earnings estimates. The good news? The 2020 
EPS estimates have flattened out & the next 12-months (NTM) estimate is 
even rising. This suggests some near-term earnings stability. 
"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWpndnFPR2tJQU1FZjhqWDR5dk1Kb1ZLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"PlayStation 5 Price: 499€? Digital Edition: 399€? Not bad 👌 
"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWlYdTZLRGtJQU1FVmRHcGpkNkVJVGhLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"“There's no bigger selling point for the upcoming @PlayStation 5 than 
Spider-Man: Miles Morales...@Marvel's Spider-Man is notable for drawing a 
great deal of inspiration from the comics...we assume #MilesMoralesPS5 will 
be no different.” Via @IGN = "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWlYdTZLRGtJQU1FVmRHcGpkNkVJVGhLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
 |https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWlYdTZLRGtJQU1FVmRHcGpkNkVJVGhLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"🚨ACCOUNT WIN🚨 Omnicom's eg+ Worldwide wins global production account for 
PlayStation. The shop will aid creative work by adamandeveDDB. @PlayStation 
@Omnicom @egplusworldwide "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWlYdTZLRGtJQU1FVmRHcGpkNkVJVGhLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Yo @PlayStation ... i need a refund on #TheLastofUsPartII ASAP. Your phone 
lines don't work. Nobody is answering in live chat. I need my money back 
cuz this was the biggest waste of $60 in my life. "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWlYdTZLRGtJQU1FVmRHcGpkNkVJVGhLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"#EurovisionMovie REVIEW! Debuting in @netflix this Friday, a fun and sweet 
look at #Eurovision from the American perspective! "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWplNnJhRmtJQU1FY1lYVXpWY3NuUHJLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
Anyone know why #MississipiBurning isn’t on Sky or Netflix @netflix @sky?|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWplNnJhRmtJQU1FY1lYVXpWY3NuUHJLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Netflix's Collection of Quarantine Shorts 'Homemade' Official Trailer 
"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWplNnJhRmtJQU1FY1lYVXpWY3NuUHJLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
" #shortfilms #Homemade @Netflix 
"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWplNnJhRmtJQU1FY1lYVXpWY3NuUHJLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"RT or just say “Hey @Netflix please bring back #MrIglesias for a season 3” 
for ur chance to WIN #MrIglesias gear 😁 "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWplNnJhRmtJQU1FY1lYVXpWY3NuUHJLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Live: Apple adds Scribble handwriting recognition to iPad. (Somewhere 
@BillGates is screaming that Microsoft had this more a decade ago.) 
"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWliOU0ybGo0QU1FZUdLaWtMNDQxVmtLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Good India called out the WHO on hydrochloroqunin toxic doses being 
advised. WHO is accused of using toxic doses, killing patients to discredit 
HCQ . It seems @WHO is working at behest of @BillGates to prove that his 
‘would be’ vaccine is indispensable "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWliOU0ybGo0QU1FZUdLaWtMNDQxVmtLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"The laughable point here is that the ""M-S"" in @MSNBC stands for ""Microsoft 
N-B-C"". You @JoeNBC wanna whine about the tech billionaires? Start with 
#BillGates "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWliOU0ybGo0QU1FZUdLaWtMNDQxVmtLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Since we are doing summer cleaning of my followers. If you think @BillGates 
is involved in anything other than trying to help rid the planet of 
Covid-19 please unfollow me ASAP. Thank you very much."|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWliOU0ybGo0QU1FZUdLaWtMNDQxVmtLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Aaron Sorkin's 'The Trial of the Chicago 7' May Be Heading to Netflix 
"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWlDdVpxR2tJQU1FV3BMUW1vMWI5VDdLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
 |https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWlDdVpxR2tJQU1FV3BMUW1vMWI5VDdLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"People so often disregard the arts as frivolous fluff. It's not a ""proper 
job that warrants government support during this pandemic"" and they'll say 
that just before they sit down to binge watch a series on Netflix or watch 
a movie or listen to an album or read a book... "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWplNnJhRmtJQU1FZUdnQ0Z2VkJwZGVLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"#EurovisionMovie REVIEW! Debuting in @netflix this Friday, a fun and sweet 
look at #Eurovision from the American perspective! "|https://news.google.com/stories/CAAqXQgKIldDQklTT3pvSmMzUnZjbmt0TXpZd1NpNEtFUWl1eU5xRWtJQU1FVFdaZEtaX29UOFpFaGxPWlhSbWJHbDRKM01nSjBac2IyOXlJR2x6SUV4aGRtRW5LQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Yo - @RutledgeWood congrats on your new show...just found #FloorIsLava on 
@NetflixIsAJoke and we are about to binge watch it!"|https://news.google.com/stories/CAAqXQgKIldDQklTT3pvSmMzUnZjbmt0TXpZd1NpNEtFUWl1eU5xRWtJQU1FVFdaZEtaX29UOFpFaGxPWlhSbWJHbDRKM01nSjBac2IyOXlJR2x6SUV4aGRtRW5LQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Mentioned on the stream tonight but if you aren’t watching Floor is Lava on 
netflix its tough to respect you."|https://news.google.com/stories/CAAqXQgKIldDQklTT3pvSmMzUnZjbmt0TXpZd1NpNEtFUWl1eU5xRWtJQU1FVFdaZEtaX29UOFpFaGxPWlhSbWJHbDRKM01nSjBac2IyOXlJR2x6SUV4aGRtRW5LQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
Anyone know why #MississipiBurning isn’t on Sky or Netflix @netflix @sky?|https://news.google.com/stories/CAAqXQgKIldDQklTT3pvSmMzUnZjbmt0TXpZd1NpNEtFUWl1eU5xRWtJQU1FVFdaZEtaX29UOFpFaGxPWlhSbWJHbDRKM01nSjBac2IyOXlJR2x6SUV4aGRtRW5LQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
Fine... I've finally started watching Avatar: The Last Airbender|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWl5MTdxRmtJQU1FYzJnU0Y1SjYtbjFLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Slowly but surely transforming Animorph style into the @Nickelodeon Kids 
Choice Awards blimp while stuck at home. 🧡💚 Hope to become a pile of 
slime/Gak/Alex Mack goo-puddle by August. 🤞 "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWl5MTdxRmtJQU1FYzJnU0Y1SjYtbjFLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"do i have followers who haven’t seen Avatar: The Last Airbender (the 
animated series) in its entirety ? rectify"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWl5MTdxRmtJQU1FYzJnU0Y1SjYtbjFLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Morning donuts, tea, and reading. Afternoon JAWS. Chinese food dinner. 
Soon, continuing the family re-watch of Avatar (The Last Airbender). My 
family is too good to me."|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWl5MTdxRmtJQU1FYzJnU0Y1SjYtbjFLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"#EurovisionMovie REVIEW! Debuting in @netflix this Friday, a fun and sweet 
look at #Eurovision from the American perspective! "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWlnX2MyRWtJQU1FVWxZbzNySGhtMXRLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
Anyone know why #MississipiBurning isn’t on Sky or Netflix @netflix @sky?|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWlnX2MyRWtJQU1FVWxZbzNySGhtMXRLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Netflix's Collection of Quarantine Shorts 'Homemade' Official Trailer 
"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWlnX2MyRWtJQU1FVWxZbzNySGhtMXRLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
" #shortfilms #Homemade @Netflix 
"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWlnX2MyRWtJQU1FVWxZbzNySGhtMXRLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"RT or just say “Hey @Netflix please bring back #MrIglesias for a season 3” 
for ur chance to WIN #MrIglesias gear 😁 "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWlnX2MyRWtJQU1FVWxZbzNySGhtMXRLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
